StateDesc,lat,lng,TotalPopulation,Data_Value,Data_Value_Unit,Data_Value_Type,Low_Confidence_Limit,High_Confidence_Limit,Measure_Short,LocationCount,LocationName
New Hampshire,43.480085493999994,-71.577655606,1356458.0,2.9467621555551293,%,Crude Prevalence,2.8499999999999996,3.7400000000000007,Stroke,10,New Hampshire
New Jersey,40.28683281523809,-74.62251926285714,8908520.0,3.1299204357177177,%,Crude Prevalence,2.8999999999999995,3.6238095238095234,Stroke,21,New Jersey
New Mexico,34.54934118818181,-105.88657794545455,2095428.0,3.729241329217707,%,Crude Prevalence,3.909090909090909,4.769696969696969,Stroke,33,New Mexico
New York,42.54418242419355,-75.47418766903228,19542209.0,3.26396504100432,%,Crude Prevalence,3.0919354838709676,3.948387096774194,Stroke,62,New York
North Carolina,35.6262429096,-79.50747652049999,10383620.0,3.7870686330971273,%,Crude Prevalence,4.096,5.065,Stroke,100,North Carolina
North Dakota,47.39351678207548,-100.24971405962262,760077.0,3.045020044021855,%,Crude Prevalence,3.379245283018867,4.415094339622642,Stroke,53,North Dakota
Ohio,40.310540941363634,-82.83566370352273,11689442.0,3.71064816438629,%,Crude Prevalence,3.459090909090909,4.385227272727272,Stroke,88,Ohio
Oklahoma,35.50212211558441,-97.25164380155844,3943079.0,3.867721823478556,%,Crude Prevalence,3.9935064935064943,4.918181818181818,Stroke,77,Oklahoma
Oregon,44.492170799722224,-121.47705134722221,4190713.0,3.3792183573535106,%,Crude Prevalence,3.611111111111111,4.627777777777778,Stroke,36,Oregon
Pennsylvania,40.81777532492538,-77.61600680149253,12807060.0,3.5433848361762967,%,Crude Prevalence,3.3626865671641792,4.322388059701491,Stroke,67,Pennsylvania
Rhode Island,41.657331672000005,-71.46318302200001,1057315.0,3.3114766176588812,%,Crude Prevalence,2.78,3.66,Stroke,5,Rhode Island
South Carolina,33.957593663043475,-80.98349363717392,5084127.0,3.936241974285851,%,Crude Prevalence,4.2956521739130435,5.239130434782608,Stroke,46,South Carolina
South Dakota,44.272762113787884,-99.31040156090909,882235.0,3.4760819962935043,%,Crude Prevalence,3.6742424242424243,4.703030303030304,Stroke,66,South Dakota
Tennessee,35.88510256863158,-86.1083303285263,6770010.0,3.9012125240583106,%,Crude Prevalence,3.961052631578947,5.0189473684210535,Stroke,95,Tennessee
Texas,31.661034618070868,-98.65396454681104,28701845.0,3.2493396121399165,%,Crude Prevalence,3.650787401574803,4.531889763779527,Stroke,254,Texas
Utah,39.635075868965515,-111.59628196896553,3161105.0,2.5708696167953926,%,Crude Prevalence,2.9000000000000004,3.682758620689655,Stroke,29,Utah
Vermont,44.15991418071429,-72.6838344957143,626299.0,3.219510170062542,%,Crude Prevalence,3.042857142857143,3.985714285714286,Stroke,14,Vermont
Virginia,37.566601079473685,-78.51430630285715,8517685.0,3.235232519164538,%,Crude Prevalence,3.654135338345865,4.559398496240602,Stroke,133,Virginia
Washington,47.23287919846154,-120.71734196153845,7535591.0,3.029647946657402,%,Crude Prevalence,3.371794871794872,4.287179487179488,Stroke,39,Washington
West Virginia,38.81399128872727,-80.6175985330909,1805832.0,4.211797553703778,%,Crude Prevalence,3.987272727272728,5.118181818181818,Stroke,55,West Virginia
Wisconsin,44.39512396194445,-89.79838549444445,5813568.0,3.2539496398769225,%,Crude Prevalence,3.2583333333333337,4.183333333333334,Stroke,72,Wisconsin
Wyoming,43.08673209695652,-107.15309161304347,577737.0,3.218382066580468,%,Crude Prevalence,3.1043478260869564,3.9521739130434783,Stroke,23,Wyoming
