LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Lowndes,32.15495765,-86.65008014,Alabama,9974.0,1085,83.1,82.5,83.8,%,Crude Prevalence,Checkup - Visit
Macon,32.38575719,-85.69271411,Alabama,18439.0,1087,83.9,83.0,84.7,%,Crude Prevalence,Checkup - Visit
Madison,34.7629041,-86.5506924,Alabama,366519.0,1089,78.9,78.2,79.5,%,Crude Prevalence,Checkup - Visit
Marengo,32.24802803,-87.78897342,Alabama,19066.0,1091,81.3,80.7,81.9,%,Crude Prevalence,Checkup - Visit
Marion,34.13691691,-87.88740512,Alabama,29763.0,1093,77.8,76.9,78.7,%,Crude Prevalence,Checkup - Visit
Marshall,34.36718343,-86.30608505,Alabama,96109.0,1095,76.2,75.3,77.2,%,Crude Prevalence,Checkup - Visit
Mobile,30.78657016,-88.20658862,Alabama,413757.0,1097,79.4,78.8,80.1,%,Crude Prevalence,Checkup - Visit
Monroe,31.57086205,-87.36533405,Alabama,21067.0,1099,81.3,80.7,81.9,%,Crude Prevalence,Checkup - Visit
Montgomery,32.22034164,-86.20804808,Alabama,225763.0,1101,81.1,80.4,81.7,%,Crude Prevalence,Checkup - Visit
Morgan,34.4534685,-86.85332071,Alabama,119089.0,1103,77.4,76.6,78.3,%,Crude Prevalence,Checkup - Visit
Perry,32.63868928,-87.29439436,Alabama,9140.0,1105,81.9,81.2,82.6,%,Crude Prevalence,Checkup - Visit
Pickens,33.28043578,-88.08874093,Alabama,19938.0,1107,80.1,79.4,80.7,%,Crude Prevalence,Checkup - Visit
Pike,31.80252217,-85.94116812,Alabama,33338.0,1109,78.0,77.1,78.9,%,Crude Prevalence,Checkup - Visit
Randolph,33.29367147,-85.45907232,Alabama,22725.0,1111,79.2,78.4,80.0,%,Crude Prevalence,Checkup - Visit
Russell,32.28842421,-85.18445744,Alabama,57781.0,1113,79.0,78.3,79.6,%,Crude Prevalence,Checkup - Visit
St. Clair,33.71565784,-86.3149495,Alabama,88690.0,1115,77.3,76.4,78.2,%,Crude Prevalence,Checkup - Visit
Shelby,33.26422221,-86.66104603,Alabama,215707.0,1117,77.6,76.8,78.3,%,Crude Prevalence,Checkup - Visit
Sumter,32.58923369,-88.1995063,Alabama,12691.0,1119,82.1,81.4,82.9,%,Crude Prevalence,Checkup - Visit
Talladega,33.38016157,-86.16578887,Alabama,79828.0,1121,79.4,78.7,80.1,%,Crude Prevalence,Checkup - Visit
Tallapoosa,32.86282332,-85.79743161,Alabama,40497.0,1123,79.6,78.9,80.3,%,Crude Prevalence,Checkup - Visit
Tuscaloosa,33.28961016,-87.52507429,Alabama,208911.0,1125,77.8,77.0,78.5,%,Crude Prevalence,Checkup - Visit
Walker,33.80308206,-87.29738289,Alabama,63711.0,1127,77.9,77.0,78.8,%,Crude Prevalence,Checkup - Visit
Washington,31.40764298,-88.20779087,Alabama,16378.0,1129,79.2,78.5,79.9,%,Crude Prevalence,Checkup - Visit
Wilcox,31.98925616,-87.30801913,Alabama,10627.0,1131,82.9,82.2,83.5,%,Crude Prevalence,Checkup - Visit
Winston,34.14919919,-87.37360952,Alabama,23660.0,1133,77.9,76.9,78.9,%,Crude Prevalence,Checkup - Visit
Aleutians East,55.35903757,-161.979848,Alaska,3515.0,2013,68.7,67.9,69.6,%,Crude Prevalence,Checkup - Visit
Aleutians West,52.8107872,-107.825461,Alaska,5723.0,2016,67.7,66.9,68.4,%,Crude Prevalence,Checkup - Visit
Anchorage,61.1504589,-149.1141071,Alaska,291538.0,2020,70.8,70.1,71.5,%,Crude Prevalence,Checkup - Visit
Bethel,60.91560276,-159.8247503,Alaska,18216.0,2050,70.6,69.3,71.7,%,Crude Prevalence,Checkup - Visit
Bristol Bay,58.74223433,-156.701884,Alaska,877.0,2060,71.2,70.5,71.9,%,Crude Prevalence,Checkup - Visit
Denali,63.67350143,-150.0088291,Alaska,2059.0,2068,69.0,67.9,70.0,%,Crude Prevalence,Checkup - Visit
Dillingham,59.79999618,-158.2125392,Alaska,5000.0,2070,71.0,69.9,72.0,%,Crude Prevalence,Checkup - Visit
Fairbanks North Star,64.80852672,-146.5624138,Alaska,98971.0,2090,67.7,66.8,68.6,%,Crude Prevalence,Checkup - Visit
Haines,59.11448538,-135.5007934,Alaska,2474.0,2100,72.7,71.9,73.5,%,Crude Prevalence,Checkup - Visit
Hoonah-Angoon,58.18652895,-135.3290871,Alaska,2151.0,2105,74.3,73.6,74.9,%,Crude Prevalence,Checkup - Visit
Juneau,58.45102839,-134.1828501,Alaska,32113.0,2110,70.3,69.5,71.1,%,Crude Prevalence,Checkup - Visit
Kenai Peninsula,60.25818708,-151.5665895,Alaska,58533.0,2122,70.3,69.4,71.2,%,Crude Prevalence,Checkup - Visit
Ketchikan Gateway,55.58863162,-130.9352394,Alaska,13918.0,2130,70.9,70.1,71.7,%,Crude Prevalence,Checkup - Visit
Kodiak Island,57.66814491,-153.7816117,Alaska,13345.0,2150,67.1,66.2,67.9,%,Crude Prevalence,Checkup - Visit
Kusilvak,62.1574671,-163.3831265,Alaska,8303.0,2158,69.3,67.9,70.7,%,Crude Prevalence,Checkup - Visit
Lake and Peninsula,58.63644251,-156.1898946,Alaska,1587.0,2164,70.6,69.7,71.4,%,Crude Prevalence,Checkup - Visit
Matanuska-Susitna,62.3154278,-149.5702635,Alaska,107610.0,2170,68.6,67.7,69.5,%,Crude Prevalence,Checkup - Visit
Nome,64.91045824,-164.0327478,Alaska,10008.0,2180,69.6,68.6,70.6,%,Crude Prevalence,Checkup - Visit
North Slope,69.3117884,-153.4445902,Alaska,9872.0,2185,67.8,66.9,68.7,%,Crude Prevalence,Checkup - Visit
Northwest Arctic,67.05603596,-159.7201294,Alaska,7671.0,2188,69.7,68.5,70.8,%,Crude Prevalence,Checkup - Visit
Petersburg,56.81190828,-133.2863383,Alaska,3221.0,2195,70.5,69.6,71.4,%,Crude Prevalence,Checkup - Visit
Prince of Wales-Hyder,55.50495667,-132.7096152,Alaska,6422.0,2198,71.8,71.0,72.6,%,Crude Prevalence,Checkup - Visit
Sitka,57.23208595,-135.3033492,Alaska,8647.0,2220,70.3,69.5,71.0,%,Crude Prevalence,Checkup - Visit
Skagway,59.55833765,-135.3374592,Alaska,1148.0,2230,68.6,67.4,69.7,%,Crude Prevalence,Checkup - Visit
Southeast Fairbanks,63.87758207,-143.2062598,Alaska,6918.0,2240,69.0,68.0,69.9,%,Crude Prevalence,Checkup - Visit
Valdez-Cordova,61.5583398,-144.4916418,Alaska,9164.0,2261,69.9,69.0,70.7,%,Crude Prevalence,Checkup - Visit
Wrangell,56.32355894,-132.0250936,Alaska,2503.0,2275,73.0,72.1,73.8,%,Crude Prevalence,Checkup - Visit
Yakutat,59.8899763,-140.3569385,Alaska,604.0,2282,72.6,72.0,73.2,%,Crude Prevalence,Checkup - Visit
Yukon-Koyukuk,65.50918931,-151.3907449,Alaska,5327.0,2290,72.1,71.2,72.9,%,Crude Prevalence,Checkup - Visit
Apache,35.3954111,-109.48883,Arizona,71818.0,4001,71.3,70.4,72.2,%,Crude Prevalence,Checkup - Visit
Cochise,31.87949959,-109.751401,Arizona,126770.0,4003,72.7,71.9,73.3,%,Crude Prevalence,Checkup - Visit
Coconino,35.83863914,-111.7705891,Arizona,142854.0,4005,68.7,67.7,69.6,%,Crude Prevalence,Checkup - Visit
Gila,33.80040568,-110.8132413,Arizona,53889.0,4007,74.1,73.5,74.8,%,Crude Prevalence,Checkup - Visit
Graham,32.93306592,-109.8871087,Arizona,38072.0,4009,70.2,69.4,71.0,%,Crude Prevalence,Checkup - Visit
Greenlee,33.21528272,-109.2401339,Arizona,9483.0,4011,69.2,68.3,70.0,%,Crude Prevalence,Checkup - Visit
La Paz,33.72903482,-113.9813104,Arizona,21098.0,4012,77.0,76.3,77.6,%,Crude Prevalence,Checkup - Visit
Maricopa,33.34873471,-112.4911577,Arizona,4410824.0,4013,73.3,72.6,74.0,%,Crude Prevalence,Checkup - Visit
Mohave,35.70432399,-113.7582468,Arizona,209550.0,4015,75.3,74.6,76.0,%,Crude Prevalence,Checkup - Visit
Navajo,35.39967567,-110.3214398,Arizona,110445.0,4017,71.9,71.2,72.7,%,Crude Prevalence,Checkup - Visit
Pima,32.09739367,-111.7899304,Arizona,1039073.0,4019,73.1,72.4,73.9,%,Crude Prevalence,Checkup - Visit
Pinal,32.90442817,-111.3447295,Arizona,447138.0,4021,73.0,72.3,73.6,%,Crude Prevalence,Checkup - Visit
Santa Cruz,31.52596855,-110.8465934,Arizona,46511.0,4023,71.9,70.8,73.0,%,Crude Prevalence,Checkup - Visit
Yavapai,34.59993679,-112.5546325,Arizona,231993.0,4025,75.7,74.9,76.4,%,Crude Prevalence,Checkup - Visit
Yuma,32.76937366,-113.9054902,Arizona,212128.0,4027,71.0,70.0,71.9,%,Crude Prevalence,Checkup - Visit
Arkansas,34.29096754,-91.3748863,Arkansas,17769.0,5001,79.8,79.1,80.5,%,Crude Prevalence,Checkup - Visit
Ashley,33.19113397,-91.76816623,Arkansas,20046.0,5003,80.0,79.3,80.8,%,Crude Prevalence,Checkup - Visit
Baxter,36.28685474,-92.33709121,Arkansas,41619.0,5005,81.0,80.3,81.8,%,Crude Prevalence,Checkup - Visit
Benton,36.33868245,-94.25600736,Arkansas,272608.0,5007,76.0,75.1,76.8,%,Crude Prevalence,Checkup - Visit
Boone,36.30867994,-93.09130789,Arkansas,37480.0,5009,78.2,77.2,79.0,%,Crude Prevalence,Checkup - Visit
Bradley,33.46670706,-92.16175892,Arkansas,10897.0,5011,80.3,79.7,80.9,%,Crude Prevalence,Checkup - Visit
Calhoun,33.5579242,-92.50254644,Arkansas,5277.0,5013,79.6,78.8,80.3,%,Crude Prevalence,Checkup - Visit
Carroll,36.34098375,-93.53833197,Arkansas,28223.0,5015,79.3,78.5,80.1,%,Crude Prevalence,Checkup - Visit
Chicot,33.26749203,-91.29368077,Arkansas,10438.0,5017,82.3,81.7,82.8,%,Crude Prevalence,Checkup - Visit
Clark,34.05109731,-93.17677056,Arkansas,22061.0,5019,78.6,77.6,79.4,%,Crude Prevalence,Checkup - Visit
Clay,36.368387,-90.41752753,Arkansas,14847.0,5021,78.4,77.3,79.3,%,Crude Prevalence,Checkup - Visit
Cleburne,35.5386039,-92.02657971,Arkansas,24965.0,5023,79.9,79.0,80.7,%,Crude Prevalence,Checkup - Visit
Cleveland,33.89825014,-92.18537424,Arkansas,8018.0,5025,79.0,78.1,79.9,%,Crude Prevalence,Checkup - Visit
Columbia,33.21420367,-93.22734359,Arkansas,23537.0,5027,79.7,78.8,80.5,%,Crude Prevalence,Checkup - Visit
Conway,35.26219672,-92.70068272,Arkansas,20891.0,5029,79.1,78.2,79.9,%,Crude Prevalence,Checkup - Visit
Craighead,35.83160874,-90.63229859,Arkansas,108558.0,5031,77.3,76.5,78.1,%,Crude Prevalence,Checkup - Visit
Crawford,35.58844941,-94.24297668,Arkansas,63406.0,5033,77.9,77.1,78.8,%,Crude Prevalence,Checkup - Visit
Crittenden,35.20802432,-90.30893924,Arkansas,48342.0,5035,81.0,80.3,81.7,%,Crude Prevalence,Checkup - Visit
Cross,35.29535703,-90.77162753,Arkansas,16676.0,5037,79.2,78.5,80.0,%,Crude Prevalence,Checkup - Visit
Dallas,33.96963779,-92.65478384,Arkansas,7182.0,5039,82.2,81.6,82.8,%,Crude Prevalence,Checkup - Visit
Desha,33.83364691,-91.25357726,Arkansas,11512.0,5041,81.8,81.2,82.4,%,Crude Prevalence,Checkup - Visit
Drew,33.58969442,-91.71953511,Arkansas,18328.0,5043,79.1,78.3,79.9,%,Crude Prevalence,Checkup - Visit
Faulkner,35.14730833,-92.33175659,Arkansas,124806.0,5045,76.9,75.9,77.8,%,Crude Prevalence,Checkup - Visit
Franklin,35.51242559,-93.89070925,Arkansas,17810.0,5047,77.9,76.9,78.7,%,Crude Prevalence,Checkup - Visit
Fulton,36.38184868,-91.8181331,Arkansas,12269.0,5049,80.4,79.6,81.2,%,Crude Prevalence,Checkup - Visit
Garland,34.57659951,-93.15048723,Arkansas,99154.0,5051,80.2,79.5,80.9,%,Crude Prevalence,Checkup - Visit
Grant,34.28984017,-92.42388914,Arkansas,18188.0,5053,78.1,77.1,78.9,%,Crude Prevalence,Checkup - Visit
Greene,36.11781055,-90.5589908,Arkansas,45325.0,5055,76.8,75.7,77.7,%,Crude Prevalence,Checkup - Visit
Hempstead,33.73525161,-93.66829193,Arkansas,21741.0,5057,80.3,79.7,81.0,%,Crude Prevalence,Checkup - Visit
Hot Spring,34.31759618,-92.9458125,Arkansas,33701.0,5059,78.0,77.1,78.8,%,Crude Prevalence,Checkup - Visit
Howard,34.08863063,-93.99348622,Arkansas,13341.0,5061,79.5,78.8,80.2,%,Crude Prevalence,Checkup - Visit
Independence,35.74162443,-91.56928386,Arkansas,37678.0,5063,77.6,76.6,78.4,%,Crude Prevalence,Checkup - Visit
Izard,36.09523171,-91.91321978,Arkansas,13593.0,5065,79.5,78.6,80.3,%,Crude Prevalence,Checkup - Visit
Jackson,35.59855662,-91.21410789,Arkansas,16811.0,5067,78.6,77.8,79.4,%,Crude Prevalence,Checkup - Visit
Jefferson,34.26873626,-91.93188484,Arkansas,68114.0,5069,82.2,81.5,82.8,%,Crude Prevalence,Checkup - Visit
Johnson,35.57042442,-93.45972872,Arkansas,26742.0,5071,77.4,76.5,78.2,%,Crude Prevalence,Checkup - Visit
Lafayette,33.24154014,-93.60616765,Arkansas,6682.0,5073,81.9,81.3,82.5,%,Crude Prevalence,Checkup - Visit
Lawrence,36.04107822,-91.10729307,Arkansas,16434.0,5075,78.1,77.2,79.1,%,Crude Prevalence,Checkup - Visit
Lee,34.78072086,-90.78263385,Arkansas,8985.0,5077,80.7,80.0,81.4,%,Crude Prevalence,Checkup - Visit
Lincoln,33.95746845,-91.73312526,Arkansas,13383.0,5079,77.2,76.4,78.0,%,Crude Prevalence,Checkup - Visit
Little River,33.69972301,-94.23313382,Arkansas,12326.0,5081,80.0,79.3,80.7,%,Crude Prevalence,Checkup - Visit
Logan,35.21566114,-93.71636811,Arkansas,21737.0,5083,78.1,77.1,79.0,%,Crude Prevalence,Checkup - Visit
Lonoke,34.75408935,-91.88869734,Arkansas,73657.0,5085,76.6,75.6,77.5,%,Crude Prevalence,Checkup - Visit
Madison,36.0109104,-93.72471538,Arkansas,16481.0,5087,77.6,76.7,78.5,%,Crude Prevalence,Checkup - Visit
Marion,36.2685868,-92.68427373,Arkansas,16722.0,5089,80.6,79.8,81.4,%,Crude Prevalence,Checkup - Visit
Miller,33.31104739,-93.89206062,Arkansas,43592.0,5091,79.0,78.2,79.7,%,Crude Prevalence,Checkup - Visit
Mississippi,35.76390932,-90.05430128,Arkansas,41239.0,5093,79.8,79.1,80.5,%,Crude Prevalence,Checkup - Visit
Monroe,34.67817821,-91.20388766,Arkansas,6900.0,5095,81.9,81.2,82.4,%,Crude Prevalence,Checkup - Visit
Montgomery,34.53854423,-93.65940752,Arkansas,8924.0,5097,80.2,79.3,81.0,%,Crude Prevalence,Checkup - Visit
Nevada,33.66372397,-93.30711084,Arkansas,8326.0,5099,80.8,80.2,81.4,%,Crude Prevalence,Checkup - Visit
Newton,35.92023827,-93.2177712,Arkansas,7805.0,5101,79.5,78.6,80.3,%,Crude Prevalence,Checkup - Visit
Ouachita,33.59337489,-92.88169493,Arkansas,23606.0,5103,81.6,81.0,82.2,%,Crude Prevalence,Checkup - Visit
Perry,34.94710024,-92.9314862,Arkansas,10352.0,5105,78.5,77.6,79.3,%,Crude Prevalence,Checkup - Visit
Phillips,34.42859172,-90.84788141,Arkansas,18029.0,5107,82.5,81.9,83.1,%,Crude Prevalence,Checkup - Visit
Pike,34.16302712,-93.65631372,Arkansas,10673.0,5109,78.8,77.9,79.6,%,Crude Prevalence,Checkup - Visit
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,5111,78.1,77.0,78.9,%,Crude Prevalence,Checkup - Visit
Polk,34.48593652,-94.22791298,Arkansas,20049.0,5113,79.5,78.7,80.3,%,Crude Prevalence,Checkup - Visit
Pope,35.44769349,-93.03400082,Arkansas,64000.0,5115,77.6,76.7,78.5,%,Crude Prevalence,Checkup - Visit
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,5117,79.7,78.8,80.5,%,Crude Prevalence,Checkup - Visit
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,5119,80.0,79.4,80.6,%,Crude Prevalence,Checkup - Visit
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,5121,77.9,76.9,78.8,%,Crude Prevalence,Checkup - Visit
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,5123,80.5,79.9,81.2,%,Crude Prevalence,Checkup - Visit
Saline,34.64661648,-92.67655282,Arkansas,121421.0,5125,78.0,77.1,78.8,%,Crude Prevalence,Checkup - Visit
Scott,34.86065738,-94.06289549,Arkansas,10319.0,5127,77.8,76.9,78.6,%,Crude Prevalence,Checkup - Visit
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,5129,79.5,78.6,80.4,%,Crude Prevalence,Checkup - Visit
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,5131,77.5,76.8,78.3,%,Crude Prevalence,Checkup - Visit
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,5133,77.0,76.2,77.8,%,Crude Prevalence,Checkup - Visit
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,5135,79.9,79.1,80.8,%,Crude Prevalence,Checkup - Visit
Stone,35.86015356,-92.15687671,Arkansas,12457.0,5137,79.9,79.0,80.8,%,Crude Prevalence,Checkup - Visit
Union,33.17138124,-92.59714252,Arkansas,39126.0,5139,80.4,79.7,81.0,%,Crude Prevalence,Checkup - Visit
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,5141,79.8,79.0,80.7,%,Crude Prevalence,Checkup - Visit
Washington,35.97881814,-94.21583896,Arkansas,236961.0,5143,74.2,73.1,75.1,%,Crude Prevalence,Checkup - Visit
White,35.25617211,-91.74483397,Arkansas,78727.0,5145,76.8,75.8,77.8,%,Crude Prevalence,Checkup - Visit
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,5147,81.0,80.3,81.6,%,Crude Prevalence,Checkup - Visit
Yell,35.00279251,-93.41096826,Arkansas,21535.0,5149,77.7,76.9,78.5,%,Crude Prevalence,Checkup - Visit
Alameda,37.64555147,-121.8893196,California,1666753.0,6001,70.9,70.2,71.4,%,Crude Prevalence,Checkup - Visit
Alpine,38.59716187,-119.8207379,California,1101.0,6003,74.7,73.9,75.5,%,Crude Prevalence,Checkup - Visit
Amador,38.44628731,-120.6497455,California,39383.0,6005,73.7,72.9,74.5,%,Crude Prevalence,Checkup - Visit
Butte,39.6668772,-121.5995887,California,231256.0,6007,69.8,68.9,70.6,%,Crude Prevalence,Checkup - Visit
Calaveras,38.20431662,-120.55399,California,45602.0,6009,74.2,73.4,75.0,%,Crude Prevalence,Checkup - Visit
Colusa,39.17712713,-122.237555,California,21627.0,6011,68.8,67.8,69.8,%,Crude Prevalence,Checkup - Visit
Contra Costa,37.91916061,-121.927827,California,1150215.0,6013,71.8,71.2,72.4,%,Crude Prevalence,Checkup - Visit
Del Norte,41.74313957,-123.8987443,California,27828.0,6015,70.1,69.2,70.9,%,Crude Prevalence,Checkup - Visit
El Dorado,38.77927687,-120.525118,California,190678.0,6017,73.2,72.4,73.9,%,Crude Prevalence,Checkup - Visit
Fresno,36.75819212,-119.6510577,California,994400.0,6019,69.6,68.7,70.4,%,Crude Prevalence,Checkup - Visit
Glenn,39.59823808,-122.3909024,California,28047.0,6021,70.0,69.1,70.8,%,Crude Prevalence,Checkup - Visit
Humboldt,40.69920799,-123.87575,California,136373.0,6023,69.9,69.1,70.8,%,Crude Prevalence,Checkup - Visit
Imperial,33.039537,-115.3652644,California,181827.0,6025,67.8,66.5,69.0,%,Crude Prevalence,Checkup - Visit
Inyo,36.51151321,-117.4115268,California,17987.0,6027,73.3,72.6,74.1,%,Crude Prevalence,Checkup - Visit
Kern,35.34295136,-118.730066,California,896764.0,6029,69.6,68.8,70.5,%,Crude Prevalence,Checkup - Visit
Kings,36.07536089,-119.8154673,California,151366.0,6031,66.8,65.8,67.8,%,Crude Prevalence,Checkup - Visit
Lake,39.09956568,-122.7541069,California,64382.0,6033,72.6,71.8,73.4,%,Crude Prevalence,Checkup - Visit
Lassen,40.67344398,-120.5943294,California,30802.0,6035,67.7,66.8,68.6,%,Crude Prevalence,Checkup - Visit
Los Angeles,34.32114132,-118.2246916,California,10105518.0,6037,71.3,70.6,72.0,%,Crude Prevalence,Checkup - Visit
Madera,37.2182163,-119.7627487,California,157672.0,6039,69.0,68.0,69.9,%,Crude Prevalence,Checkup - Visit
Marin,38.07388193,-122.7238042,California,259666.0,6041,74.1,73.3,74.8,%,Crude Prevalence,Checkup - Visit
Mariposa,37.57736279,-119.9110034,California,17471.0,6043,74.5,73.7,75.2,%,Crude Prevalence,Checkup - Visit
Mendocino,39.44035366,-123.3914133,California,87606.0,6045,72.1,71.3,72.8,%,Crude Prevalence,Checkup - Visit
Merced,37.19191313,-120.7175557,California,274765.0,6047,68.3,67.3,69.3,%,Crude Prevalence,Checkup - Visit
Modoc,41.58974607,-120.724791,California,8777.0,6049,74.0,73.2,74.8,%,Crude Prevalence,Checkup - Visit
Mono,37.93923386,-118.8875478,California,14250.0,6051,70.2,69.3,71.1,%,Crude Prevalence,Checkup - Visit
Monterey,36.21636989,-121.2393212,California,435594.0,6053,68.1,67.0,69.0,%,Crude Prevalence,Checkup - Visit
Napa,38.50726702,-122.3314634,California,139417.0,6055,71.9,71.1,72.6,%,Crude Prevalence,Checkup - Visit
Nevada,39.30115247,-120.7686055,California,99696.0,6057,74.6,73.8,75.4,%,Crude Prevalence,Checkup - Visit
Orange,33.70297627,-117.7607477,California,3185968.0,6059,71.6,70.9,72.2,%,Crude Prevalence,Checkup - Visit
Placer,39.06343593,-120.7171226,California,393149.0,6061,71.2,70.5,72.0,%,Crude Prevalence,Checkup - Visit
Plumas,40.00402792,-120.8376469,California,18804.0,6063,74.7,73.9,75.5,%,Crude Prevalence,Checkup - Visit
