LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,05111,49.8,45.6,53.7,%,Crude Prevalence,Visit
Polk,34.48593652,-94.22791298,Arkansas,20049.0,05113,50.5,46.3,54.7,%,Crude Prevalence,Visit
Pope,35.44769349,-93.03400082,Arkansas,64000.0,05115,56.7,52.4,60.9,%,Crude Prevalence,Visit
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,05117,54.0,49.9,58.5,%,Crude Prevalence,Visit
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,05119,64.6,61.3,67.9,%,Crude Prevalence,Visit
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,05121,50.1,45.2,54.8,%,Crude Prevalence,Visit
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,05123,45.7,42.6,49.0,%,Crude Prevalence,Visit
Saline,34.64661648,-92.67655282,Arkansas,121421.0,05125,61.5,57.7,65.4,%,Crude Prevalence,Visit
Scott,34.86065738,-94.06289549,Arkansas,10319.0,05127,47.3,43.5,51.4,%,Crude Prevalence,Visit
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,05129,51.1,46.4,55.4,%,Crude Prevalence,Visit
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,05131,52.9,49.3,56.7,%,Crude Prevalence,Visit
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,05133,47.1,43.7,50.6,%,Crude Prevalence,Visit
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,05135,50.7,46.3,55.1,%,Crude Prevalence,Visit
Stone,35.86015356,-92.15687671,Arkansas,12457.0,05137,51.8,47.4,56.4,%,Crude Prevalence,Visit
Union,33.17138124,-92.59714252,Arkansas,39126.0,05139,56.3,52.8,59.7,%,Crude Prevalence,Visit
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,05141,55.1,50.8,59.9,%,Crude Prevalence,Visit
Washington,35.97881814,-94.21583896,Arkansas,236961.0,05143,59.8,55.8,63.5,%,Crude Prevalence,Visit
White,35.25617211,-91.74483397,Arkansas,78727.0,05145,53.8,49.5,58.1,%,Crude Prevalence,Visit
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,05147,49.0,45.6,52.8,%,Crude Prevalence,Visit
Yell,35.00279251,-93.41096826,Arkansas,21535.0,05149,53.3,49.4,57.1,%,Crude Prevalence,Visit
Alameda,37.64555147,-121.8893196,California,1666753.0,06001,66.2,63.4,69.1,%,Crude Prevalence,Visit
Alpine,38.59716187,-119.8207379,California,1101.0,06003,61.5,57.9,65.2,%,Crude Prevalence,Visit
Amador,38.44628731,-120.6497455,California,39383.0,06005,64.4,60.9,67.7,%,Crude Prevalence,Visit
Butte,39.6668772,-121.5995887,California,231256.0,06007,61.5,58.1,64.6,%,Crude Prevalence,Visit
Calaveras,38.20431662,-120.55399,California,45602.0,06009,66.3,62.8,69.6,%,Crude Prevalence,Visit
Colusa,39.17712713,-122.237555,California,21627.0,06011,57.8,54.1,61.7,%,Crude Prevalence,Visit
Contra Costa,37.91916061,-121.927827,California,1150215.0,06013,69.7,66.9,72.3,%,Crude Prevalence,Visit
Del Norte,41.74313957,-123.8987443,California,27828.0,06015,57.0,53.6,60.3,%,Crude Prevalence,Visit
El Dorado,38.77927687,-120.525118,California,190678.0,06017,72.2,69.2,75.2,%,Crude Prevalence,Visit
Fresno,36.75819212,-119.6510577,California,994400.0,06019,57.3,53.9,60.7,%,Crude Prevalence,Visit
Glenn,39.59823808,-122.3909024,California,28047.0,06021,57.1,53.8,60.8,%,Crude Prevalence,Visit
Humboldt,40.69920799,-123.87575,California,136373.0,06023,62.0,58.4,65.9,%,Crude Prevalence,Visit
Imperial,33.039537,-115.3652644,California,181827.0,06025,52.6,48.1,57.5,%,Crude Prevalence,Visit
Inyo,36.51151321,-117.4115268,California,17987.0,06027,65.8,62.5,68.8,%,Crude Prevalence,Visit
Kern,35.34295136,-118.730066,California,896764.0,06029,55.1,51.9,58.5,%,Crude Prevalence,Visit
Kings,36.07536089,-119.8154673,California,151366.0,06031,55.6,52.0,58.9,%,Crude Prevalence,Visit
Lake,39.09956568,-122.7541069,California,64382.0,06033,58.9,55.4,62.2,%,Crude Prevalence,Visit
Lassen,40.67344398,-120.5943294,California,30802.0,06035,60.5,57.2,64.0,%,Crude Prevalence,Visit
Los Angeles,34.32114132,-118.2246916,California,10105518.0,06037,61.3,57.9,64.5,%,Crude Prevalence,Visit
Madera,37.2182163,-119.7627487,California,157672.0,06039,55.1,51.4,58.6,%,Crude Prevalence,Visit
Marin,38.07388193,-122.7238042,California,259666.0,06041,74.2,70.7,77.3,%,Crude Prevalence,Visit
Mariposa,37.57736279,-119.9110034,California,17471.0,06043,65.7,62.2,69.1,%,Crude Prevalence,Visit
Mendocino,39.44035366,-123.3914133,California,87606.0,06045,62.0,58.5,65.3,%,Crude Prevalence,Visit
Merced,37.19191313,-120.7175557,California,274765.0,06047,54.1,50.5,57.5,%,Crude Prevalence,Visit
Modoc,41.58974607,-120.724791,California,8777.0,06049,59.3,55.4,62.8,%,Crude Prevalence,Visit
Mono,37.93923386,-118.8875478,California,14250.0,06051,68.6,65.3,72.1,%,Crude Prevalence,Visit
Monterey,36.21636989,-121.2393212,California,435594.0,06053,62.0,58.1,65.5,%,Crude Prevalence,Visit
Napa,38.50726702,-122.3314634,California,139417.0,06055,68.1,64.9,71.4,%,Crude Prevalence,Visit
Nevada,39.30115247,-120.7686055,California,99696.0,06057,70.9,67.2,74.5,%,Crude Prevalence,Visit
Orange,33.70297627,-117.7607477,California,3185968.0,06059,70.8,67.6,73.6,%,Crude Prevalence,Visit
Placer,39.06343593,-120.7171226,California,393149.0,06061,71.7,68.6,74.5,%,Crude Prevalence,Visit
Plumas,40.00402792,-120.8376469,California,18804.0,06063,66.7,63.3,69.9,%,Crude Prevalence,Visit
Riverside,33.74363564,-115.9938549,California,2450758.0,06065,60.8,57.5,63.8,%,Crude Prevalence,Visit
Sacramento,38.44874079,-121.3448359,California,1540975.0,06067,64.5,61.7,67.2,%,Crude Prevalence,Visit
San Benito,36.60399254,-121.0755542,California,61537.0,06069,63.6,59.9,67.1,%,Crude Prevalence,Visit
San Bernardino,34.84178102,-116.1786779,California,2171603.0,06071,60.2,57.0,63.3,%,Crude Prevalence,Visit
San Diego,33.03401356,-116.7353793,California,3343364.0,06073,67.9,65.0,70.7,%,Crude Prevalence,Visit
San Francisco,37.75999356,-122.4393922,California,883305.0,06075,69.2,66.1,72.2,%,Crude Prevalence,Visit
San Joaquin,37.93484195,-121.2718065,California,752660.0,06077,58.5,55.8,61.3,%,Crude Prevalence,Visit
San Luis Obispo,35.38726285,-120.4048434,California,284010.0,06079,68.0,64.6,71.2,%,Crude Prevalence,Visit
San Mateo,37.42322968,-122.3273639,California,769545.0,06081,71.0,68.2,73.7,%,Crude Prevalence,Visit
Santa Barbara,34.67363399,-120.0166318,California,446527.0,06083,65.2,61.6,68.5,%,Crude Prevalence,Visit
Santa Clara,37.23263642,-121.6961445,California,1937570.0,06085,68.9,65.9,71.8,%,Crude Prevalence,Visit
Santa Cruz,37.05611958,-122.0010073,California,274255.0,06087,67.3,64.0,70.8,%,Crude Prevalence,Visit
Shasta,40.7636356,-122.0392223,California,180040.0,06089,60.1,56.4,63.9,%,Crude Prevalence,Visit
Sierra,39.58014381,-120.5160862,California,2987.0,06091,65.0,61.3,68.4,%,Crude Prevalence,Visit
Siskiyou,41.59425182,-122.5390516,California,43724.0,06093,60.6,56.9,64.0,%,Crude Prevalence,Visit
Solano,38.27061842,-121.9320733,California,446610.0,06095,66.0,63.6,68.4,%,Crude Prevalence,Visit
Sonoma,38.52854399,-122.8876375,California,499942.0,06097,66.9,63.2,70.3,%,Crude Prevalence,Visit
Stanislaus,37.55913651,-120.997954,California,549815.0,06099,61.8,58.6,65.1,%,Crude Prevalence,Visit
Sutter,39.03443385,-121.6945535,California,96807.0,06101,55.5,52.4,58.7,%,Crude Prevalence,Visit
Tehama,40.12516798,-122.2337288,California,63916.0,06103,60.0,56.6,63.3,%,Crude Prevalence,Visit
