LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Houston,31.15350797,-85.30249702,Alabama,104722.0,1069,38.6,37.7,39.5,%,Crude Prevalence,High Cholesterol
Jackson,34.77967706,-85.99947453,Alabama,51736.0,1071,41.7,40.6,42.9,%,Crude Prevalence,High Cholesterol
Jefferson,33.55458811,-86.89673378,Alabama,659300.0,1073,35.7,34.9,36.5,%,Crude Prevalence,High Cholesterol
Lamar,33.77909349,-88.09715315,Alabama,13844.0,1075,43.2,42.0,44.4,%,Crude Prevalence,High Cholesterol
Lauderdale,34.90142261,-87.65453895,Alabama,92387.0,1077,39.8,38.7,40.8,%,Crude Prevalence,High Cholesterol
Lawrence,34.52187809,-87.31069915,Alabama,32957.0,1079,41.0,40.0,42.1,%,Crude Prevalence,High Cholesterol
Lee,32.60099295,-85.35534328,Alabama,163941.0,1081,34.1,33.1,35.0,%,Crude Prevalence,High Cholesterol
Limestone,34.81026419,-86.98204165,Alabama,96174.0,1083,38.4,37.3,39.5,%,Crude Prevalence,High Cholesterol
Lowndes,32.15495765,-86.65008014,Alabama,9974.0,1085,41.2,40.2,42.3,%,Crude Prevalence,High Cholesterol
Macon,32.38575719,-85.69271411,Alabama,18439.0,1087,37.4,36.3,38.6,%,Crude Prevalence,High Cholesterol
Madison,34.7629041,-86.5506924,Alabama,366519.0,1089,34.3,33.5,35.2,%,Crude Prevalence,High Cholesterol
Marengo,32.24802803,-87.78897342,Alabama,19066.0,1091,40.1,39.2,41.0,%,Crude Prevalence,High Cholesterol
Marion,34.13691691,-87.88740512,Alabama,29763.0,1093,42.2,41.1,43.4,%,Crude Prevalence,High Cholesterol
Marshall,34.36718343,-86.30608505,Alabama,96109.0,1095,40.2,39.1,41.3,%,Crude Prevalence,High Cholesterol
Mobile,30.78657016,-88.20658862,Alabama,413757.0,1097,36.8,36.0,37.6,%,Crude Prevalence,High Cholesterol
Monroe,31.57086205,-87.36533405,Alabama,21067.0,1099,41.8,40.9,42.7,%,Crude Prevalence,High Cholesterol
Montgomery,32.22034164,-86.20804808,Alabama,225763.0,1101,36.0,35.1,36.9,%,Crude Prevalence,High Cholesterol
Morgan,34.4534685,-86.85332071,Alabama,119089.0,1103,39.6,38.5,40.6,%,Crude Prevalence,High Cholesterol
Perry,32.63868928,-87.29439436,Alabama,9140.0,1105,41.7,40.6,42.8,%,Crude Prevalence,High Cholesterol
Pickens,33.28043578,-88.08874093,Alabama,19938.0,1107,39.9,39.1,40.8,%,Crude Prevalence,High Cholesterol
Pike,31.80252217,-85.94116812,Alabama,33338.0,1109,34.3,33.4,35.3,%,Crude Prevalence,High Cholesterol
Randolph,33.29367147,-85.45907232,Alabama,22725.0,1111,41.4,40.3,42.4,%,Crude Prevalence,High Cholesterol
Russell,32.28842421,-85.18445744,Alabama,57781.0,1113,37.6,36.8,38.5,%,Crude Prevalence,High Cholesterol
St. Clair,33.71565784,-86.3149495,Alabama,88690.0,1115,39.0,37.9,40.1,%,Crude Prevalence,High Cholesterol
Shelby,33.26422221,-86.66104603,Alabama,215707.0,1117,36.8,35.9,37.7,%,Crude Prevalence,High Cholesterol
Sumter,32.58923369,-88.1995063,Alabama,12691.0,1119,38.4,37.4,39.5,%,Crude Prevalence,High Cholesterol
Talladega,33.38016157,-86.16578887,Alabama,79828.0,1121,39.9,39.0,40.8,%,Crude Prevalence,High Cholesterol
Tallapoosa,32.86282332,-85.79743161,Alabama,40497.0,1123,41.2,40.1,42.2,%,Crude Prevalence,High Cholesterol
Tuscaloosa,33.28961016,-87.52507429,Alabama,208911.0,1125,34.9,34.0,35.7,%,Crude Prevalence,High Cholesterol
Walker,33.80308206,-87.29738289,Alabama,63711.0,1127,41.8,40.7,43.0,%,Crude Prevalence,High Cholesterol
Washington,31.40764298,-88.20779087,Alabama,16378.0,1129,41.0,40.1,41.9,%,Crude Prevalence,High Cholesterol
Wilcox,31.98925616,-87.30801913,Alabama,10627.0,1131,40.3,39.5,41.3,%,Crude Prevalence,High Cholesterol
Winston,34.14919919,-87.37360952,Alabama,23660.0,1133,44.0,42.8,45.2,%,Crude Prevalence,High Cholesterol
Aleutians East,55.35903757,-161.979848,Alaska,3515.0,2013,33.2,32.4,34.0,%,Crude Prevalence,High Cholesterol
Aleutians West,52.8107872,-107.825461,Alaska,5723.0,2016,32.8,32.2,33.6,%,Crude Prevalence,High Cholesterol
Anchorage,61.1504589,-149.1141071,Alaska,291538.0,2020,32.1,31.4,32.9,%,Crude Prevalence,High Cholesterol
Bethel,60.91560276,-159.8247503,Alaska,18216.0,2050,31.9,30.9,33.1,%,Crude Prevalence,High Cholesterol
Bristol Bay,58.74223433,-156.701884,Alaska,877.0,2060,34.7,33.8,35.5,%,Crude Prevalence,High Cholesterol
Denali,63.67350143,-150.0088291,Alaska,2059.0,2068,33.5,32.5,34.6,%,Crude Prevalence,High Cholesterol
Dillingham,59.79999618,-158.2125392,Alaska,5000.0,2070,31.7,30.7,32.7,%,Crude Prevalence,High Cholesterol
Fairbanks North Star,64.80852672,-146.5624138,Alaska,98971.0,2090,31.6,30.7,32.6,%,Crude Prevalence,High Cholesterol
Haines,59.11448538,-135.5007934,Alaska,2474.0,2100,37.5,36.4,38.5,%,Crude Prevalence,High Cholesterol
Hoonah-Angoon,58.18652895,-135.3290871,Alaska,2151.0,2105,39.1,38.2,40.0,%,Crude Prevalence,High Cholesterol
Juneau,58.45102839,-134.1828501,Alaska,32113.0,2110,31.4,30.5,32.3,%,Crude Prevalence,High Cholesterol
Kenai Peninsula,60.25818708,-151.5665895,Alaska,58533.0,2122,35.1,34.0,36.2,%,Crude Prevalence,High Cholesterol
Ketchikan Gateway,55.58863162,-130.9352394,Alaska,13918.0,2130,34.8,33.9,35.7,%,Crude Prevalence,High Cholesterol
Kodiak Island,57.66814491,-153.7816117,Alaska,13345.0,2150,32.1,31.3,32.9,%,Crude Prevalence,High Cholesterol
Kusilvak,62.1574671,-163.3831265,Alaska,8303.0,2158,33.3,31.9,34.6,%,Crude Prevalence,High Cholesterol
Lake and Peninsula,58.63644251,-156.1898946,Alaska,1587.0,2164,34.4,33.4,35.3,%,Crude Prevalence,High Cholesterol
Matanuska-Susitna,62.3154278,-149.5702635,Alaska,107610.0,2170,32.3,31.3,33.2,%,Crude Prevalence,High Cholesterol
Nome,64.91045824,-164.0327478,Alaska,10008.0,2180,31.9,30.8,32.9,%,Crude Prevalence,High Cholesterol
North Slope,69.3117884,-153.4445902,Alaska,9872.0,2185,31.9,30.9,32.8,%,Crude Prevalence,High Cholesterol
Northwest Arctic,67.05603596,-159.7201294,Alaska,7671.0,2188,31.2,30.2,32.2,%,Crude Prevalence,High Cholesterol
Petersburg,56.81190828,-133.2863383,Alaska,3221.0,2195,36.0,35.0,37.1,%,Crude Prevalence,High Cholesterol
Prince of Wales-Hyder,55.50495667,-132.7096152,Alaska,6422.0,2198,36.8,35.9,37.6,%,Crude Prevalence,High Cholesterol
Sitka,57.23208595,-135.3033492,Alaska,8647.0,2220,33.1,32.3,33.9,%,Crude Prevalence,High Cholesterol
Skagway,59.55833765,-135.3374592,Alaska,1148.0,2230,33.0,32.0,34.1,%,Crude Prevalence,High Cholesterol
Southeast Fairbanks,63.87758207,-143.2062598,Alaska,6918.0,2240,35.8,34.8,36.8,%,Crude Prevalence,High Cholesterol
Valdez-Cordova,61.5583398,-144.4916418,Alaska,9164.0,2261,34.0,33.1,35.0,%,Crude Prevalence,High Cholesterol
Wrangell,56.32355894,-132.0250936,Alaska,2503.0,2275,39.6,38.5,40.6,%,Crude Prevalence,High Cholesterol
Yakutat,59.8899763,-140.3569385,Alaska,604.0,2282,36.2,35.4,37.0,%,Crude Prevalence,High Cholesterol
Yukon-Koyukuk,65.50918931,-151.3907449,Alaska,5327.0,2290,35.7,34.8,36.8,%,Crude Prevalence,High Cholesterol
Apache,35.3954111,-109.48883,Arizona,71818.0,4001,34.9,33.9,35.9,%,Crude Prevalence,High Cholesterol
Cochise,31.87949959,-109.751401,Arizona,126770.0,4003,38.2,37.3,39.0,%,Crude Prevalence,High Cholesterol
Coconino,35.83863914,-111.7705891,Arizona,142854.0,4005,28.1,27.4,28.9,%,Crude Prevalence,High Cholesterol
Gila,33.80040568,-110.8132413,Arizona,53889.0,4007,38.4,37.5,39.3,%,Crude Prevalence,High Cholesterol
Graham,32.93306592,-109.8871087,Arizona,38072.0,4009,32.9,32.2,33.7,%,Crude Prevalence,High Cholesterol
Greenlee,33.21528272,-109.2401339,Arizona,9483.0,4011,31.9,31.2,32.7,%,Crude Prevalence,High Cholesterol
La Paz,33.72903482,-113.9813104,Arizona,21098.0,4012,42.3,41.1,43.4,%,Crude Prevalence,High Cholesterol
Maricopa,33.34873471,-112.4911577,Arizona,4410824.0,4013,32.9,32.3,33.6,%,Crude Prevalence,High Cholesterol
Mohave,35.70432399,-113.7582468,Arizona,209550.0,4015,40.3,39.3,41.3,%,Crude Prevalence,High Cholesterol
Navajo,35.39967567,-110.3214398,Arizona,110445.0,4017,36.6,35.9,37.5,%,Crude Prevalence,High Cholesterol
Pima,32.09739367,-111.7899304,Arizona,1039073.0,4019,34.9,34.1,35.6,%,Crude Prevalence,High Cholesterol
Pinal,32.90442817,-111.3447295,Arizona,447138.0,4021,34.8,34.0,35.6,%,Crude Prevalence,High Cholesterol
Santa Cruz,31.52596855,-110.8465934,Arizona,46511.0,4023,36.7,35.5,37.9,%,Crude Prevalence,High Cholesterol
Yavapai,34.59993679,-112.5546325,Arizona,231993.0,4025,39.8,38.8,40.8,%,Crude Prevalence,High Cholesterol
Yuma,32.76937366,-113.9054902,Arizona,212128.0,4027,35.4,34.5,36.3,%,Crude Prevalence,High Cholesterol
Arkansas,34.29096754,-91.3748863,Arkansas,17769.0,5001,39.4,38.4,40.4,%,Crude Prevalence,High Cholesterol
Ashley,33.19113397,-91.76816623,Arkansas,20046.0,5003,39.1,38.2,40.0,%,Crude Prevalence,High Cholesterol
Baxter,36.28685474,-92.33709121,Arkansas,41619.0,5005,42.6,41.4,43.8,%,Crude Prevalence,High Cholesterol
Benton,36.33868245,-94.25600736,Arkansas,272608.0,5007,32.4,31.5,33.3,%,Crude Prevalence,High Cholesterol
Boone,36.30867994,-93.09130789,Arkansas,37480.0,5009,38.8,37.7,40.0,%,Crude Prevalence,High Cholesterol
Bradley,33.46670706,-92.16175892,Arkansas,10897.0,5011,39.7,38.9,40.5,%,Crude Prevalence,High Cholesterol
Calhoun,33.5579242,-92.50254644,Arkansas,5277.0,5013,40.0,39.0,41.0,%,Crude Prevalence,High Cholesterol
Carroll,36.34098375,-93.53833197,Arkansas,28223.0,5015,40.7,39.7,41.8,%,Crude Prevalence,High Cholesterol
Chicot,33.26749203,-91.29368077,Arkansas,10438.0,5017,39.5,38.7,40.5,%,Crude Prevalence,High Cholesterol
Clark,34.05109731,-93.17677056,Arkansas,22061.0,5019,33.6,32.6,34.6,%,Crude Prevalence,High Cholesterol
Clay,36.368387,-90.41752753,Arkansas,14847.0,5021,41.7,40.4,43.0,%,Crude Prevalence,High Cholesterol
Cleburne,35.5386039,-92.02657971,Arkansas,24965.0,5023,42.5,41.3,43.8,%,Crude Prevalence,High Cholesterol
Cleveland,33.89825014,-92.18537424,Arkansas,8018.0,5025,39.6,38.4,40.8,%,Crude Prevalence,High Cholesterol
Columbia,33.21420367,-93.22734359,Arkansas,23537.0,5027,36.2,35.3,37.2,%,Crude Prevalence,High Cholesterol
Conway,35.26219672,-92.70068272,Arkansas,20891.0,5029,38.9,37.8,39.9,%,Crude Prevalence,High Cholesterol
Craighead,35.83160874,-90.63229859,Arkansas,108558.0,5031,32.8,31.8,33.7,%,Crude Prevalence,High Cholesterol
Crawford,35.58844941,-94.24297668,Arkansas,63406.0,5033,38.5,37.4,39.6,%,Crude Prevalence,High Cholesterol
Crittenden,35.20802432,-90.30893924,Arkansas,48342.0,5035,37.4,36.5,38.3,%,Crude Prevalence,High Cholesterol
Cross,35.29535703,-90.77162753,Arkansas,16676.0,5037,39.4,38.5,40.4,%,Crude Prevalence,High Cholesterol
Dallas,33.96963779,-92.65478384,Arkansas,7182.0,5039,40.2,39.2,41.1,%,Crude Prevalence,High Cholesterol
Desha,33.83364691,-91.25357726,Arkansas,11512.0,5041,41.2,40.3,42.1,%,Crude Prevalence,High Cholesterol
Drew,33.58969442,-91.71953511,Arkansas,18328.0,5043,36.8,35.9,37.9,%,Crude Prevalence,High Cholesterol
Faulkner,35.14730833,-92.33175659,Arkansas,124806.0,5045,32.3,31.4,33.4,%,Crude Prevalence,High Cholesterol
Franklin,35.51242559,-93.89070925,Arkansas,17810.0,5047,39.8,38.7,41.0,%,Crude Prevalence,High Cholesterol
Fulton,36.38184868,-91.8181331,Arkansas,12269.0,5049,43.3,42.1,44.5,%,Crude Prevalence,High Cholesterol
Garland,34.57659951,-93.15048723,Arkansas,99154.0,5051,40.1,39.1,41.3,%,Crude Prevalence,High Cholesterol
Grant,34.28984017,-92.42388914,Arkansas,18188.0,5053,38.0,36.9,39.2,%,Crude Prevalence,High Cholesterol
Greene,36.11781055,-90.5589908,Arkansas,45325.0,5055,36.7,35.5,37.8,%,Crude Prevalence,High Cholesterol
Hempstead,33.73525161,-93.66829193,Arkansas,21741.0,5057,39.3,38.4,40.1,%,Crude Prevalence,High Cholesterol
Hot Spring,34.31759618,-92.9458125,Arkansas,33701.0,5059,39.0,38.0,40.1,%,Crude Prevalence,High Cholesterol
Howard,34.08863063,-93.99348622,Arkansas,13341.0,5061,39.4,38.4,40.4,%,Crude Prevalence,High Cholesterol
Independence,35.74162443,-91.56928386,Arkansas,37678.0,5063,38.1,36.9,39.3,%,Crude Prevalence,High Cholesterol
Izard,36.09523171,-91.91321978,Arkansas,13593.0,5065,41.6,40.4,42.8,%,Crude Prevalence,High Cholesterol
Jackson,35.59855662,-91.21410789,Arkansas,16811.0,5067,39.5,38.5,40.5,%,Crude Prevalence,High Cholesterol
Jefferson,34.26873626,-91.93188484,Arkansas,68114.0,5069,36.9,36.1,37.8,%,Crude Prevalence,High Cholesterol
Johnson,35.57042442,-93.45972872,Arkansas,26742.0,5071,38.0,36.9,39.1,%,Crude Prevalence,High Cholesterol
Lafayette,33.24154014,-93.60616765,Arkansas,6682.0,5073,41.1,40.1,42.0,%,Crude Prevalence,High Cholesterol
Lawrence,36.04107822,-91.10729307,Arkansas,16434.0,5075,39.3,38.0,40.6,%,Crude Prevalence,High Cholesterol
Lee,34.78072086,-90.78263385,Arkansas,8985.0,5077,39.1,38.1,40.0,%,Crude Prevalence,High Cholesterol
Lincoln,33.95746845,-91.73312526,Arkansas,13383.0,5079,36.3,35.4,37.1,%,Crude Prevalence,High Cholesterol
Little River,33.69972301,-94.23313382,Arkansas,12326.0,5081,40.1,39.1,41.0,%,Crude Prevalence,High Cholesterol
Logan,35.21566114,-93.71636811,Arkansas,21737.0,5083,40.8,39.7,42.1,%,Crude Prevalence,High Cholesterol
Lonoke,34.75408935,-91.88869734,Arkansas,73657.0,5085,35.3,34.2,36.3,%,Crude Prevalence,High Cholesterol
Madison,36.0109104,-93.72471538,Arkansas,16481.0,5087,41.0,39.8,42.1,%,Crude Prevalence,High Cholesterol
Marion,36.2685868,-92.68427373,Arkansas,16722.0,5089,43.4,42.0,44.7,%,Crude Prevalence,High Cholesterol
Miller,33.31104739,-93.89206062,Arkansas,43592.0,5091,37.2,36.3,38.2,%,Crude Prevalence,High Cholesterol
Mississippi,35.76390932,-90.05430128,Arkansas,41239.0,5093,37.9,37.1,38.8,%,Crude Prevalence,High Cholesterol
Monroe,34.67817821,-91.20388766,Arkansas,6900.0,5095,41.9,40.9,42.8,%,Crude Prevalence,High Cholesterol
Montgomery,34.53854423,-93.65940752,Arkansas,8924.0,5097,43.3,42.0,44.6,%,Crude Prevalence,High Cholesterol
Nevada,33.66372397,-93.30711084,Arkansas,8326.0,5099,40.2,39.2,41.1,%,Crude Prevalence,High Cholesterol
Newton,35.92023827,-93.2177712,Arkansas,7805.0,5101,42.8,41.5,44.0,%,Crude Prevalence,High Cholesterol
Ouachita,33.59337489,-92.88169493,Arkansas,23606.0,5103,40.2,39.3,41.1,%,Crude Prevalence,High Cholesterol
Perry,34.94710024,-92.9314862,Arkansas,10352.0,5105,40.3,39.0,41.5,%,Crude Prevalence,High Cholesterol
Phillips,34.42859172,-90.84788141,Arkansas,18029.0,5107,39.8,38.9,40.7,%,Crude Prevalence,High Cholesterol
Pike,34.16302712,-93.65631372,Arkansas,10673.0,5109,39.9,38.8,41.1,%,Crude Prevalence,High Cholesterol
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,5111,39.9,38.7,41.1,%,Crude Prevalence,High Cholesterol
Polk,34.48593652,-94.22791298,Arkansas,20049.0,5113,42.4,41.2,43.5,%,Crude Prevalence,High Cholesterol
Pope,35.44769349,-93.03400082,Arkansas,64000.0,5115,36.5,35.5,37.7,%,Crude Prevalence,High Cholesterol
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,5117,41.5,40.3,42.6,%,Crude Prevalence,High Cholesterol
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,5119,35.1,34.4,36.0,%,Crude Prevalence,High Cholesterol
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,5121,40.4,39.2,41.6,%,Crude Prevalence,High Cholesterol
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,5123,37.2,36.4,38.0,%,Crude Prevalence,High Cholesterol
Saline,34.64661648,-92.67655282,Arkansas,121421.0,5125,37.2,36.1,38.3,%,Crude Prevalence,High Cholesterol
Scott,34.86065738,-94.06289549,Arkansas,10319.0,5127,41.5,40.3,42.6,%,Crude Prevalence,High Cholesterol
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,5129,43.4,42.1,44.6,%,Crude Prevalence,High Cholesterol
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,5131,35.6,34.7,36.6,%,Crude Prevalence,High Cholesterol
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,5133,39.0,38.0,40.0,%,Crude Prevalence,High Cholesterol
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,5135,43.5,42.3,44.6,%,Crude Prevalence,High Cholesterol
Stone,35.86015356,-92.15687671,Arkansas,12457.0,5137,45.2,43.9,46.5,%,Crude Prevalence,High Cholesterol
Union,33.17138124,-92.59714252,Arkansas,39126.0,5139,39.0,38.1,39.9,%,Crude Prevalence,High Cholesterol
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,5141,43.2,42.0,44.4,%,Crude Prevalence,High Cholesterol
Washington,35.97881814,-94.21583896,Arkansas,236961.0,5143,32.3,31.4,33.4,%,Crude Prevalence,High Cholesterol
White,35.25617211,-91.74483397,Arkansas,78727.0,5145,36.2,35.1,37.5,%,Crude Prevalence,High Cholesterol
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,5147,41.5,40.5,42.5,%,Crude Prevalence,High Cholesterol
Yell,35.00279251,-93.41096826,Arkansas,21535.0,5149,38.8,37.7,39.9,%,Crude Prevalence,High Cholesterol
Alameda,37.64555147,-121.8893196,California,1666753.0,6001,28.4,27.8,28.9,%,Crude Prevalence,High Cholesterol
Alpine,38.59716187,-119.8207379,California,1101.0,6003,38.0,37.1,38.8,%,Crude Prevalence,High Cholesterol
Amador,38.44628731,-120.6497455,California,39383.0,6005,37.0,36.0,38.0,%,Crude Prevalence,High Cholesterol
Butte,39.6668772,-121.5995887,California,231256.0,6007,33.9,32.9,34.8,%,Crude Prevalence,High Cholesterol
Calaveras,38.20431662,-120.55399,California,45602.0,6009,38.5,37.4,39.6,%,Crude Prevalence,High Cholesterol
Colusa,39.17712713,-122.237555,California,21627.0,6011,33.9,33.0,34.9,%,Crude Prevalence,High Cholesterol
Contra Costa,37.91916061,-121.927827,California,1150215.0,6013,30.7,30.1,31.4,%,Crude Prevalence,High Cholesterol
Del Norte,41.74313957,-123.8987443,California,27828.0,6015,35.7,34.7,36.6,%,Crude Prevalence,High Cholesterol
El Dorado,38.77927687,-120.525118,California,190678.0,6017,36.0,35.1,37.0,%,Crude Prevalence,High Cholesterol
Fresno,36.75819212,-119.6510577,California,994400.0,6019,31.7,30.9,32.5,%,Crude Prevalence,High Cholesterol
Glenn,39.59823808,-122.3909024,California,28047.0,6021,35.2,34.3,36.1,%,Crude Prevalence,High Cholesterol
Humboldt,40.69920799,-123.87575,California,136373.0,6023,33.7,32.7,34.7,%,Crude Prevalence,High Cholesterol
Imperial,33.039537,-115.3652644,California,181827.0,6025,33.1,32.1,34.1,%,Crude Prevalence,High Cholesterol
Inyo,36.51151321,-117.4115268,California,17987.0,6027,36.3,35.3,37.3,%,Crude Prevalence,High Cholesterol
Kern,35.34295136,-118.730066,California,896764.0,6029,32.4,31.6,33.2,%,Crude Prevalence,High Cholesterol
Kings,36.07536089,-119.8154673,California,151366.0,6031,31.3,30.5,32.1,%,Crude Prevalence,High Cholesterol
Lake,39.09956568,-122.7541069,California,64382.0,6033,38.0,37.1,39.0,%,Crude Prevalence,High Cholesterol
Lassen,40.67344398,-120.5943294,California,30802.0,6035,32.1,31.2,33.0,%,Crude Prevalence,High Cholesterol
Los Angeles,34.32114132,-118.2246916,California,10105518.0,6037,33.0,32.3,33.7,%,Crude Prevalence,High Cholesterol
Madera,37.2182163,-119.7627487,California,157672.0,6039,33.6,32.7,34.5,%,Crude Prevalence,High Cholesterol
Marin,38.07388193,-122.7238042,California,259666.0,6041,34.7,33.6,35.6,%,Crude Prevalence,High Cholesterol
Mariposa,37.57736279,-119.9110034,California,17471.0,6043,38.3,37.3,39.4,%,Crude Prevalence,High Cholesterol
Mendocino,39.44035366,-123.3914133,California,87606.0,6045,36.5,35.6,37.5,%,Crude Prevalence,High Cholesterol
Merced,37.19191313,-120.7175557,California,274765.0,6047,32.6,31.8,33.5,%,Crude Prevalence,High Cholesterol
Modoc,41.58974607,-120.724791,California,8777.0,6049,39.4,38.4,40.6,%,Crude Prevalence,High Cholesterol
Mono,37.93923386,-118.8875478,California,14250.0,6051,33.1,32.1,34.1,%,Crude Prevalence,High Cholesterol
Monterey,36.21636989,-121.2393212,California,435594.0,6053,33.0,32.1,33.8,%,Crude Prevalence,High Cholesterol
Napa,38.50726702,-122.3314634,California,139417.0,6055,33.9,33.0,34.7,%,Crude Prevalence,High Cholesterol
Nevada,39.30115247,-120.7686055,California,99696.0,6057,37.8,36.7,39.0,%,Crude Prevalence,High Cholesterol
Orange,33.70297627,-117.7607477,California,3185968.0,6059,34.7,34.0,35.4,%,Crude Prevalence,High Cholesterol
Placer,39.06343593,-120.7171226,California,393149.0,6061,34.2,33.3,35.1,%,Crude Prevalence,High Cholesterol
Plumas,40.00402792,-120.8376469,California,18804.0,6063,38.8,37.6,39.9,%,Crude Prevalence,High Cholesterol
Riverside,33.74363564,-115.9938549,California,2450758.0,6065,33.5,32.8,34.3,%,Crude Prevalence,High Cholesterol
Sacramento,38.44874079,-121.3448359,California,1540975.0,6067,31.4,30.8,32.1,%,Crude Prevalence,High Cholesterol
San Benito,36.60399254,-121.0755542,California,61537.0,6069,32.1,31.2,32.9,%,Crude Prevalence,High Cholesterol
San Bernardino,34.84178102,-116.1786779,California,2171603.0,6071,30.1,29.4,30.8,%,Crude Prevalence,High Cholesterol
