LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Cleburne,33.67451857,-85.51894991,Alabama,14987.0,01029,38.2,36.5,39.8,%,Crude Prevalence,Sleeping - Less - Than
Coffee,31.40188396,-85.98828821,Alabama,51909.0,01031,37.4,36.0,38.8,%,Crude Prevalence,Sleeping - Less - Than
Colbert,34.70084917,-87.80480288,Alabama,54762.0,01033,39.8,38.3,41.3,%,Crude Prevalence,Sleeping - Less - Than
Conecuh,31.42928542,-86.99409002,Alabama,12277.0,01035,43.9,42.6,45.0,%,Crude Prevalence,Sleeping - Less - Than
Coosa,32.93634238,-86.24787111,Alabama,10715.0,01037,41.2,40.0,42.4,%,Crude Prevalence,Sleeping - Less - Than
Covington,31.24869317,-86.45156346,Alabama,36986.0,01039,37.7,36.2,39.2,%,Crude Prevalence,Sleeping - Less - Than
Crenshaw,31.73171737,-86.31327649,Alabama,13824.0,01041,38.6,37.2,39.9,%,Crude Prevalence,Sleeping - Less - Than
Cullman,34.13199197,-86.8671365,Alabama,83442.0,01043,36.5,35.0,38.0,%,Crude Prevalence,Sleeping - Less - Than
Dale,31.43150889,-85.61159073,Alabama,48956.0,01045,40.8,39.5,42.1,%,Crude Prevalence,Sleeping - Less - Than
Dallas,32.32602481,-87.1066303,Alabama,38310.0,01047,44.0,42.6,45.4,%,Crude Prevalence,Sleeping - Less - Than
DeKalb,34.4602025,-85.8035973,Alabama,71385.0,01049,38.8,37.3,40.1,%,Crude Prevalence,Sleeping - Less - Than
Elmore,32.59685888,-86.14875636,Alabama,81887.0,01051,38.8,37.3,40.3,%,Crude Prevalence,Sleeping - Less - Than
Escambia,31.12612281,-87.16137773,Alabama,36748.0,01053,42.9,41.7,44.1,%,Crude Prevalence,Sleeping - Less - Than
Etowah,34.04522195,-86.03539165,Alabama,102501.0,01055,38.8,37.4,40.2,%,Crude Prevalence,Sleeping - Less - Than
Fayette,33.72121137,-87.73921374,Alabama,16433.0,01057,39.8,38.2,41.1,%,Crude Prevalence,Sleeping - Less - Than
Franklin,34.44238135,-87.843283,Alabama,31363.0,01059,38.8,37.5,40.2,%,Crude Prevalence,Sleeping - Less - Than
Geneva,31.09487431,-85.83932635,Alabama,26314.0,01061,38.0,36.6,39.4,%,Crude Prevalence,Sleeping - Less - Than
Greene,32.8537694,-87.95608364,Alabama,8233.0,01063,47.8,46.2,49.2,%,Crude Prevalence,Sleeping - Less - Than
Hale,32.76294506,-87.63018079,Alabama,14726.0,01065,43.3,41.9,44.7,%,Crude Prevalence,Sleeping - Less - Than
Henry,31.5149075,-85.24183736,Alabama,17209.0,01067,39.7,38.3,41.1,%,Crude Prevalence,Sleeping - Less - Than
Houston,31.15350797,-85.30249702,Alabama,104722.0,01069,39.8,38.4,41.0,%,Crude Prevalence,Sleeping - Less - Than
Jackson,34.77967706,-85.99947453,Alabama,51736.0,01071,39.6,37.9,41.1,%,Crude Prevalence,Sleeping - Less - Than
Jefferson,33.55458811,-86.89673378,Alabama,659300.0,01073,39.7,38.4,41.0,%,Crude Prevalence,Sleeping - Less - Than
Lamar,33.77909349,-88.09715315,Alabama,13844.0,01075,38.8,37.2,40.2,%,Crude Prevalence,Sleeping - Less - Than
Lauderdale,34.90142261,-87.65453895,Alabama,92387.0,01077,38.5,36.9,40.1,%,Crude Prevalence,Sleeping - Less - Than
Lawrence,34.52187809,-87.31069915,Alabama,32957.0,01079,38.5,37.1,39.9,%,Crude Prevalence,Sleeping - Less - Than
Lee,32.60099295,-85.35534328,Alabama,163941.0,01081,38.9,37.4,40.3,%,Crude Prevalence,Sleeping - Less - Than
Limestone,34.81026419,-86.98204165,Alabama,96174.0,01083,38.7,37.1,40.2,%,Crude Prevalence,Sleeping - Less - Than
Lowndes,32.15495765,-86.65008014,Alabama,9974.0,01085,46.4,44.9,47.8,%,Crude Prevalence,Sleeping - Less - Than
Macon,32.38575719,-85.69271411,Alabama,18439.0,01087,44.5,42.7,46.1,%,Crude Prevalence,Sleeping - Less - Than
Madison,34.7629041,-86.5506924,Alabama,366519.0,01089,37.8,36.4,39.2,%,Crude Prevalence,Sleeping - Less - Than
Marengo,32.24802803,-87.78897342,Alabama,19066.0,01091,43.3,42.0,44.6,%,Crude Prevalence,Sleeping - Less - Than
Marion,34.13691691,-87.88740512,Alabama,29763.0,01093,38.4,36.7,39.9,%,Crude Prevalence,Sleeping - Less - Than
Marshall,34.36718343,-86.30608505,Alabama,96109.0,01095,37.9,36.3,39.4,%,Crude Prevalence,Sleeping - Less - Than
Mobile,30.78657016,-88.20658862,Alabama,413757.0,01097,40.5,39.3,41.7,%,Crude Prevalence,Sleeping - Less - Than
Monroe,31.57086205,-87.36533405,Alabama,21067.0,01099,42.7,41.5,43.9,%,Crude Prevalence,Sleeping - Less - Than
Montgomery,32.22034164,-86.20804808,Alabama,225763.0,01101,42.8,41.3,44.3,%,Crude Prevalence,Sleeping - Less - Than
Morgan,34.4534685,-86.85332071,Alabama,119089.0,01103,36.4,34.9,37.9,%,Crude Prevalence,Sleeping - Less - Than
Perry,32.63868928,-87.29439436,Alabama,9140.0,01105,45.0,43.4,46.3,%,Crude Prevalence,Sleeping - Less - Than
Pickens,33.28043578,-88.08874093,Alabama,19938.0,01107,41.8,40.6,42.8,%,Crude Prevalence,Sleeping - Less - Than
Pike,31.80252217,-85.94116812,Alabama,33338.0,01109,41.3,39.9,42.6,%,Crude Prevalence,Sleeping - Less - Than
Randolph,33.29367147,-85.45907232,Alabama,22725.0,01111,38.4,37.1,39.8,%,Crude Prevalence,Sleeping - Less - Than
Russell,32.28842421,-85.18445744,Alabama,57781.0,01113,42.7,41.5,44.0,%,Crude Prevalence,Sleeping - Less - Than
St. Clair,33.71565784,-86.3149495,Alabama,88690.0,01115,37.4,35.9,38.9,%,Crude Prevalence,Sleeping - Less - Than
Shelby,33.26422221,-86.66104603,Alabama,215707.0,01117,32.6,31.0,34.1,%,Crude Prevalence,Sleeping - Less - Than
Sumter,32.58923369,-88.1995063,Alabama,12691.0,01119,44.3,42.6,45.7,%,Crude Prevalence,Sleeping - Less - Than
Talladega,33.38016157,-86.16578887,Alabama,79828.0,01121,41.7,40.4,42.9,%,Crude Prevalence,Sleeping - Less - Than
Tallapoosa,32.86282332,-85.79743161,Alabama,40497.0,01123,40.0,38.6,41.4,%,Crude Prevalence,Sleeping - Less - Than
Tuscaloosa,33.28961016,-87.52507429,Alabama,208911.0,01125,41.8,40.3,43.2,%,Crude Prevalence,Sleeping - Less - Than
Walker,33.80308206,-87.29738289,Alabama,63711.0,01127,40.7,39.1,42.1,%,Crude Prevalence,Sleeping - Less - Than
Washington,31.40764298,-88.20779087,Alabama,16378.0,01129,39.6,38.4,40.8,%,Crude Prevalence,Sleeping - Less - Than
Wilcox,31.98925616,-87.30801913,Alabama,10627.0,01131,44.1,42.6,45.4,%,Crude Prevalence,Sleeping - Less - Than
Winston,34.14919919,-87.37360952,Alabama,23660.0,01133,38.8,37.0,40.5,%,Crude Prevalence,Sleeping - Less - Than
Aleutians East,55.35903757,-161.979848,Alaska,3515.0,02013,38.9,37.7,40.0,%,Crude Prevalence,Sleeping - Less - Than
Aleutians West,52.8107872,-174.181061,Alaska,5723.0,02016,35.9,34.9,36.9,%,Crude Prevalence,Sleeping - Less - Than
Anchorage,61.1504589,-149.1141071,Alaska,291538.0,02020,34.4,33.2,35.5,%,Crude Prevalence,Sleeping - Less - Than
Bethel,60.91560276,-159.8247503,Alaska,18216.0,02050,38.5,37.0,40.0,%,Crude Prevalence,Sleeping - Less - Than
Bristol Bay,58.74223433,-156.701884,Alaska,877.0,02060,34.1,32.9,35.2,%,Crude Prevalence,Sleeping - Less - Than
Denali,63.67350143,-150.0088291,Alaska,2059.0,02068,31.7,30.0,33.5,%,Crude Prevalence,Sleeping - Less - Than
Dillingham,59.79999618,-158.2125392,Alaska,5000.0,02070,37.7,36.3,39.1,%,Crude Prevalence,Sleeping - Less - Than
Fairbanks North Star,64.80852672,-146.5624138,Alaska,98971.0,02090,32.8,31.4,34.1,%,Crude Prevalence,Sleeping - Less - Than
Haines,59.11448538,-135.5007934,Alaska,2474.0,02100,31.3,29.8,32.8,%,Crude Prevalence,Sleeping - Less - Than
Hoonah-Angoon,58.18652895,-135.3290871,Alaska,2151.0,02105,35.2,34.1,36.4,%,Crude Prevalence,Sleeping - Less - Than
Juneau,58.45102839,-134.1828501,Alaska,32113.0,02110,33.7,32.4,35.0,%,Crude Prevalence,Sleeping - Less - Than
Kenai Peninsula,60.25818708,-151.5665895,Alaska,58533.0,02122,34.4,32.9,35.9,%,Crude Prevalence,Sleeping - Less - Than
Ketchikan Gateway,55.58863162,-130.9352394,Alaska,13918.0,02130,32.1,30.9,33.2,%,Crude Prevalence,Sleeping - Less - Than
Kodiak Island,57.66814491,-153.7816117,Alaska,13345.0,02150,34.0,32.9,35.1,%,Crude Prevalence,Sleeping - Less - Than
Kusilvak,62.1574671,-163.3831265,Alaska,8303.0,02158,42.5,41.0,44.1,%,Crude Prevalence,Sleeping - Less - Than
Lake and Peninsula,58.63644251,-156.1898946,Alaska,1587.0,02164,37.6,36.2,38.9,%,Crude Prevalence,Sleeping - Less - Than
Matanuska-Susitna,62.3154278,-149.5702635,Alaska,107610.0,02170,33.4,32.0,34.7,%,Crude Prevalence,Sleeping - Less - Than
Nome,64.91045824,-164.0327478,Alaska,10008.0,02180,37.9,36.5,39.1,%,Crude Prevalence,Sleeping - Less - Than
North Slope,69.3117884,-153.4445902,Alaska,9872.0,02185,34.4,33.2,35.6,%,Crude Prevalence,Sleeping - Less - Than
Northwest Arctic,67.05603596,-159.7201294,Alaska,7671.0,02188,40.3,38.9,41.7,%,Crude Prevalence,Sleeping - Less - Than
Petersburg,56.81190828,-133.2863383,Alaska,3221.0,02195,33.1,31.7,34.5,%,Crude Prevalence,Sleeping - Less - Than
Prince of Wales-Hyder,55.50495667,-132.7096152,Alaska,6422.0,02198,35.6,34.4,36.8,%,Crude Prevalence,Sleeping - Less - Than
Sitka,57.23208595,-135.3033492,Alaska,8647.0,02220,31.0,29.8,32.2,%,Crude Prevalence,Sleeping - Less - Than
Skagway,59.55833765,-135.3374592,Alaska,1148.0,02230,30.7,29.0,32.3,%,Crude Prevalence,Sleeping - Less - Than
Southeast Fairbanks,63.87758207,-143.2062598,Alaska,6918.0,02240,32.2,30.8,33.5,%,Crude Prevalence,Sleeping - Less - Than
Valdez-Cordova,61.5583398,-144.4916418,Alaska,9164.0,02261,31.0,29.6,32.3,%,Crude Prevalence,Sleeping - Less - Than
Wrangell,56.32355894,-132.0250936,Alaska,2503.0,02275,34.5,33.1,35.8,%,Crude Prevalence,Sleeping - Less - Than
Yakutat,59.8899763,-140.3569385,Alaska,604.0,02282,36.1,34.9,37.2,%,Crude Prevalence,Sleeping - Less - Than
Yukon-Koyukuk,65.50918931,-151.3907449,Alaska,5327.0,02290,39.1,37.8,40.4,%,Crude Prevalence,Sleeping - Less - Than
Apache,35.3954111,-109.48883,Arizona,71818.0,04001,39.6,38.3,40.8,%,Crude Prevalence,Sleeping - Less - Than
Cochise,31.87949959,-109.751401,Arizona,126770.0,04003,34.5,33.3,35.7,%,Crude Prevalence,Sleeping - Less - Than
Coconino,35.83863914,-111.7705891,Arizona,142854.0,04005,32.6,31.3,33.6,%,Crude Prevalence,Sleeping - Less - Than
Gila,33.80040568,-110.8132413,Arizona,53889.0,04007,39.7,38.5,40.8,%,Crude Prevalence,Sleeping - Less - Than
Graham,32.93306592,-109.8871087,Arizona,38072.0,04009,36.2,35.0,37.2,%,Crude Prevalence,Sleeping - Less - Than
Greenlee,33.21528272,-109.2401339,Arizona,9483.0,04011,35.2,34.1,36.3,%,Crude Prevalence,Sleeping - Less - Than
La Paz,33.72903482,-113.9813104,Arizona,21098.0,04012,39.1,37.9,40.2,%,Crude Prevalence,Sleeping - Less - Than
Maricopa,33.34873471,-112.4911577,Arizona,4410824.0,04013,35.0,33.8,36.1,%,Crude Prevalence,Sleeping - Less - Than
Mohave,35.70432399,-113.7582468,Arizona,209550.0,04015,39.3,37.9,40.5,%,Crude Prevalence,Sleeping - Less - Than
Navajo,35.39967567,-110.3214398,Arizona,110445.0,04017,36.8,35.8,37.8,%,Crude Prevalence,Sleeping - Less - Than
Pima,32.09739367,-111.7899304,Arizona,1039073.0,04019,34.9,33.6,36.0,%,Crude Prevalence,Sleeping - Less - Than
Pinal,32.90442817,-111.3447295,Arizona,447138.0,04021,39.8,38.7,40.9,%,Crude Prevalence,Sleeping - Less - Than
Santa Cruz,31.52596855,-110.8465934,Arizona,46511.0,04023,34.7,32.9,36.4,%,Crude Prevalence,Sleeping - Less - Than
Yavapai,34.59993679,-112.5546325,Arizona,231993.0,04025,32.7,31.3,34.0,%,Crude Prevalence,Sleeping - Less - Than
Yuma,32.76937366,-113.9054902,Arizona,212128.0,04027,33.8,32.6,35.0,%,Crude Prevalence,Sleeping - Less - Than
Arkansas,34.29096754,-91.3748863,Arkansas,17769.0,05001,35.6,34.3,36.8,%,Crude Prevalence,Sleeping - Less - Than
Ashley,33.19113397,-91.76816623,Arkansas,20046.0,05003,37.0,35.8,38.2,%,Crude Prevalence,Sleeping - Less - Than
Baxter,36.28685474,-92.33709121,Arkansas,41619.0,05005,32.3,30.6,33.9,%,Crude Prevalence,Sleeping - Less - Than
Benton,36.33868245,-94.25600736,Arkansas,272608.0,05007,32.8,31.5,34.2,%,Crude Prevalence,Sleeping - Less - Than
Boone,36.30867994,-93.09130789,Arkansas,37480.0,05009,34.8,33.2,36.4,%,Crude Prevalence,Sleeping - Less - Than
Bradley,33.46670706,-92.16175892,Arkansas,10897.0,05011,38.0,36.8,39.1,%,Crude Prevalence,Sleeping - Less - Than
Calhoun,33.5579242,-92.50254644,Arkansas,5277.0,05013,37.4,35.9,38.7,%,Crude Prevalence,Sleeping - Less - Than
Carroll,36.34098375,-93.53833197,Arkansas,28223.0,05015,34.6,33.0,36.0,%,Crude Prevalence,Sleeping - Less - Than
Chicot,33.26749203,-91.29368077,Arkansas,10438.0,05017,41.2,39.9,42.4,%,Crude Prevalence,Sleeping - Less - Than
Clark,34.05109731,-93.17677056,Arkansas,22061.0,05019,36.3,34.9,37.7,%,Crude Prevalence,Sleeping - Less - Than
Clay,36.368387,-90.41752753,Arkansas,14847.0,05021,35.6,33.9,37.1,%,Crude Prevalence,Sleeping - Less - Than
Cleburne,35.5386039,-92.02657971,Arkansas,24965.0,05023,34.3,32.6,36.0,%,Crude Prevalence,Sleeping - Less - Than
Cleveland,33.89825014,-92.18537424,Arkansas,8018.0,05025,35.7,34.0,37.2,%,Crude Prevalence,Sleeping - Less - Than
Columbia,33.21420367,-93.22734359,Arkansas,23537.0,05027,39.0,37.6,40.2,%,Crude Prevalence,Sleeping - Less - Than
Conway,35.26219672,-92.70068272,Arkansas,20891.0,05029,35.2,33.6,36.5,%,Crude Prevalence,Sleeping - Less - Than
Craighead,35.83160874,-90.63229859,Arkansas,108558.0,05031,35.1,33.6,36.5,%,Crude Prevalence,Sleeping - Less - Than
Crawford,35.58844941,-94.24297668,Arkansas,63406.0,05033,34.6,33.1,36.0,%,Crude Prevalence,Sleeping - Less - Than
Crittenden,35.20802432,-90.30893924,Arkansas,48342.0,05035,40.1,38.7,41.4,%,Crude Prevalence,Sleeping - Less - Than
Cross,35.29535703,-90.77162753,Arkansas,16676.0,05037,37.1,35.7,38.5,%,Crude Prevalence,Sleeping - Less - Than
Dallas,33.96963779,-92.65478384,Arkansas,7182.0,05039,38.1,37.0,39.4,%,Crude Prevalence,Sleeping - Less - Than
Desha,33.83364691,-91.25357726,Arkansas,11512.0,05041,40.4,39.2,41.6,%,Crude Prevalence,Sleeping - Less - Than
Drew,33.58969442,-91.71953511,Arkansas,18328.0,05043,37.3,36.0,38.6,%,Crude Prevalence,Sleeping - Less - Than
Faulkner,35.14730833,-92.33175659,Arkansas,124806.0,05045,35.7,34.0,37.2,%,Crude Prevalence,Sleeping - Less - Than
Franklin,35.51242559,-93.89070925,Arkansas,17810.0,05047,36.4,34.8,37.9,%,Crude Prevalence,Sleeping - Less - Than
Fulton,36.38184868,-91.8181331,Arkansas,12269.0,05049,36.2,34.5,37.9,%,Crude Prevalence,Sleeping - Less - Than
Garland,34.57659951,-93.15048723,Arkansas,99154.0,05051,35.3,33.8,36.7,%,Crude Prevalence,Sleeping - Less - Than
Grant,34.28984017,-92.42388914,Arkansas,18188.0,05053,34.1,32.3,35.9,%,Crude Prevalence,Sleeping - Less - Than
Greene,36.11781055,-90.5589908,Arkansas,45325.0,05055,34.0,32.3,35.6,%,Crude Prevalence,Sleeping - Less - Than
Hempstead,33.73525161,-93.66829193,Arkansas,21741.0,05057,37.0,35.8,38.1,%,Crude Prevalence,Sleeping - Less - Than
Hot Spring,34.31759618,-92.9458125,Arkansas,33701.0,05059,35.2,33.8,36.6,%,Crude Prevalence,Sleeping - Less - Than
Howard,34.08863063,-93.99348622,Arkansas,13341.0,05061,38.1,36.8,39.4,%,Crude Prevalence,Sleeping - Less - Than
Independence,35.74162443,-91.56928386,Arkansas,37678.0,05063,34.3,32.7,35.7,%,Crude Prevalence,Sleeping - Less - Than
Izard,36.09523171,-91.91321978,Arkansas,13593.0,05065,35.4,33.7,36.9,%,Crude Prevalence,Sleeping - Less - Than
Jackson,35.59855662,-91.21410789,Arkansas,16811.0,05067,38.1,36.8,39.4,%,Crude Prevalence,Sleeping - Less - Than
Jefferson,34.26873626,-91.93188484,Arkansas,68114.0,05069,40.2,38.9,41.4,%,Crude Prevalence,Sleeping - Less - Than
Johnson,35.57042442,-93.45972872,Arkansas,26742.0,05071,36.7,35.2,38.2,%,Crude Prevalence,Sleeping - Less - Than
Lafayette,33.24154014,-93.60616765,Arkansas,6682.0,05073,39.0,37.7,40.2,%,Crude Prevalence,Sleeping - Less - Than
Lawrence,36.04107822,-91.10729307,Arkansas,16434.0,05075,36.0,34.3,37.6,%,Crude Prevalence,Sleeping - Less - Than
Lee,34.78072086,-90.78263385,Arkansas,8985.0,05077,41.2,39.8,42.3,%,Crude Prevalence,Sleeping - Less - Than
Lincoln,33.95746845,-91.73312526,Arkansas,13383.0,05079,39.9,38.6,41.2,%,Crude Prevalence,Sleeping - Less - Than
Little River,33.69972301,-94.23313382,Arkansas,12326.0,05081,38.0,36.8,39.1,%,Crude Prevalence,Sleeping - Less - Than
Logan,35.21566114,-93.71636811,Arkansas,21737.0,05083,37.4,35.8,38.9,%,Crude Prevalence,Sleeping - Less - Than
Lonoke,34.75408935,-91.88869734,Arkansas,73657.0,05085,34.6,33.0,36.1,%,Crude Prevalence,Sleeping - Less - Than
Madison,36.0109104,-93.72471538,Arkansas,16481.0,05087,36.1,34.5,37.6,%,Crude Prevalence,Sleeping - Less - Than
Marion,36.2685868,-92.68427373,Arkansas,16722.0,05089,34.5,32.8,36.1,%,Crude Prevalence,Sleeping - Less - Than
Miller,33.31104739,-93.89206062,Arkansas,43592.0,05091,37.5,36.2,38.9,%,Crude Prevalence,Sleeping - Less - Than
Mississippi,35.76390932,-90.05430128,Arkansas,41239.0,05093,40.6,39.4,41.8,%,Crude Prevalence,Sleeping - Less - Than
Monroe,34.67817821,-91.20388766,Arkansas,6900.0,05095,39.5,38.3,40.7,%,Crude Prevalence,Sleeping - Less - Than
Montgomery,34.53854423,-93.65940752,Arkansas,8924.0,05097,35.1,33.6,36.6,%,Crude Prevalence,Sleeping - Less - Than
Nevada,33.66372397,-93.30711084,Arkansas,8326.0,05099,38.7,37.4,40.0,%,Crude Prevalence,Sleeping - Less - Than
Newton,35.92023827,-93.2177712,Arkansas,7805.0,05101,36.0,34.2,37.7,%,Crude Prevalence,Sleeping - Less - Than
Ouachita,33.59337489,-92.88169493,Arkansas,23606.0,05103,39.5,38.3,40.7,%,Crude Prevalence,Sleeping - Less - Than
Perry,34.94710024,-92.9314862,Arkansas,10352.0,05105,36.5,34.9,38.1,%,Crude Prevalence,Sleeping - Less - Than
Phillips,34.42859172,-90.84788141,Arkansas,18029.0,05107,40.1,38.7,41.5,%,Crude Prevalence,Sleeping - Less - Than
Pike,34.16302712,-93.65631372,Arkansas,10673.0,05109,35.5,33.9,37.0,%,Crude Prevalence,Sleeping - Less - Than
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,05111,36.1,34.6,37.4,%,Crude Prevalence,Sleeping - Less - Than
Polk,34.48593652,-94.22791298,Arkansas,20049.0,05113,36.7,35.2,38.2,%,Crude Prevalence,Sleeping - Less - Than
Pope,35.44769349,-93.03400082,Arkansas,64000.0,05115,33.7,32.3,35.1,%,Crude Prevalence,Sleeping - Less - Than
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,05117,36.6,35.1,38.1,%,Crude Prevalence,Sleeping - Less - Than
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,05119,40.3,39.0,41.6,%,Crude Prevalence,Sleeping - Less - Than
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,05121,35.0,33.4,36.6,%,Crude Prevalence,Sleeping - Less - Than
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,05123,41.4,40.2,42.5,%,Crude Prevalence,Sleeping - Less - Than
Saline,34.64661648,-92.67655282,Arkansas,121421.0,05125,33.9,32.3,35.3,%,Crude Prevalence,Sleeping - Less - Than
Scott,34.86065738,-94.06289549,Arkansas,10319.0,05127,36.7,35.2,38.0,%,Crude Prevalence,Sleeping - Less - Than
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,05129,36.6,35.0,38.1,%,Crude Prevalence,Sleeping - Less - Than
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,05131,35.6,34.3,36.9,%,Crude Prevalence,Sleeping - Less - Than
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,05133,37.7,36.6,38.8,%,Crude Prevalence,Sleeping - Less - Than
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,05135,37.1,35.3,38.7,%,Crude Prevalence,Sleeping - Less - Than
Stone,35.86015356,-92.15687671,Arkansas,12457.0,05137,36.1,34.4,37.7,%,Crude Prevalence,Sleeping - Less - Than
Union,33.17138124,-92.59714252,Arkansas,39126.0,05139,38.9,37.6,40.3,%,Crude Prevalence,Sleeping - Less - Than
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,05141,37.4,35.6,38.9,%,Crude Prevalence,Sleeping - Less - Than
Washington,35.97881814,-94.21583896,Arkansas,236961.0,05143,33.4,31.9,34.8,%,Crude Prevalence,Sleeping - Less - Than
White,35.25617211,-91.74483397,Arkansas,78727.0,05145,36.3,34.6,38.0,%,Crude Prevalence,Sleeping - Less - Than
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,05147,37.9,36.6,39.1,%,Crude Prevalence,Sleeping - Less - Than
Yell,35.00279251,-93.41096826,Arkansas,21535.0,05149,34.8,33.4,36.1,%,Crude Prevalence,Sleeping - Less - Than
Alameda,37.64555147,-121.8893196,California,1666753.0,06001,33.2,32.1,34.3,%,Crude Prevalence,Sleeping - Less - Than
Alpine,38.59716187,-119.8207379,California,1101.0,06003,34.5,33.1,36.0,%,Crude Prevalence,Sleeping - Less - Than
Amador,38.44628731,-120.6497455,California,39383.0,06005,33.3,31.9,34.6,%,Crude Prevalence,Sleeping - Less - Than
Butte,39.6668772,-121.5995887,California,231256.0,06007,35.5,34.0,36.8,%,Crude Prevalence,Sleeping - Less - Than
Calaveras,38.20431662,-120.55399,California,45602.0,06009,32.4,30.9,33.8,%,Crude Prevalence,Sleeping - Less - Than
Colusa,39.17712713,-122.237555,California,21627.0,06011,33.5,32.2,34.7,%,Crude Prevalence,Sleeping - Less - Than
Contra Costa,37.91916061,-121.927827,California,1150215.0,06013,33.1,32.0,34.1,%,Crude Prevalence,Sleeping - Less - Than
Del Norte,41.74313957,-123.8987443,California,27828.0,06015,35.8,34.7,37.0,%,Crude Prevalence,Sleeping - Less - Than
El Dorado,38.77927687,-120.525118,California,190678.0,06017,30.4,28.8,31.8,%,Crude Prevalence,Sleeping - Less - Than
Fresno,36.75819212,-119.6510577,California,994400.0,06019,38.0,36.8,39.0,%,Crude Prevalence,Sleeping - Less - Than
Glenn,39.59823808,-122.3909024,California,28047.0,06021,34.5,33.3,35.6,%,Crude Prevalence,Sleeping - Less - Than
Humboldt,40.69920799,-123.87575,California,136373.0,06023,32.3,30.8,33.7,%,Crude Prevalence,Sleeping - Less - Than
Imperial,33.039537,-115.3652644,California,181827.0,06025,33.6,32.2,34.9,%,Crude Prevalence,Sleeping - Less - Than
Inyo,36.51151321,-117.4115268,California,17987.0,06027,32.9,31.5,34.1,%,Crude Prevalence,Sleeping - Less - Than
Kern,35.34295136,-118.730066,California,896764.0,06029,34.3,33.3,35.3,%,Crude Prevalence,Sleeping - Less - Than
Kings,36.07536089,-119.8154673,California,151366.0,06031,36.3,35.2,37.3,%,Crude Prevalence,Sleeping - Less - Than
Lake,39.09956568,-122.7541069,California,64382.0,06033,35.1,33.8,36.3,%,Crude Prevalence,Sleeping - Less - Than
Lassen,40.67344398,-120.5943294,California,30802.0,06035,34.7,33.5,35.7,%,Crude Prevalence,Sleeping - Less - Than
Los Angeles,34.32114132,-118.2246916,California,10105518.0,06037,36.5,35.4,37.5,%,Crude Prevalence,Sleeping - Less - Than
Madera,37.2182163,-119.7627487,California,157672.0,06039,33.9,32.8,35.1,%,Crude Prevalence,Sleeping - Less - Than
Marin,38.07388193,-122.7238042,California,259666.0,06041,28.6,27.3,30.1,%,Crude Prevalence,Sleeping - Less - Than
Mariposa,37.57736279,-119.9110034,California,17471.0,06043,33.5,32.0,34.9,%,Crude Prevalence,Sleeping - Less - Than
