LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Madison,41.33079759,-94.01553843,Iowa,16249.0,19121,22.7,19.8,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mahaska,41.33521503,-92.64083907,Iowa,22000.0,19123,24.2,21.3,27.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marion,41.33446684,-93.09934964,Iowa,33407.0,19125,22.1,19.5,24.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marshall,42.03584688,-92.9989596,Iowa,39981.0,19127,27.6,25.0,30.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mills,41.03345537,-95.62137337,Iowa,15063.0,19129,21.7,18.8,24.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mitchell,43.35639379,-92.78887576,Iowa,10569.0,19131,24.1,21.3,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Monona,42.05236881,-95.95997093,Iowa,8679.0,19133,24.3,21.4,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Monroe,41.02988815,-92.8690667,Iowa,7790.0,19135,25.4,22.7,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montgomery,41.03017649,-95.15643535,Iowa,10003.0,19137,25.4,22.5,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Muscatine,41.48387233,-91.11281646,Iowa,42929.0,19139,25.6,23.1,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
O'Brien,43.08361729,-95.62474556,Iowa,13840.0,19141,24.0,21.4,26.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Osceola,43.3786784,-95.62423,Iowa,6040.0,19143,24.6,21.9,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Page,40.73917437,-95.15010031,Iowa,15249.0,19145,23.8,21.1,26.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Palo Alto,43.08193849,-94.67824621,Iowa,8929.0,19147,22.2,19.7,24.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Plymouth,42.73716882,-96.21438768,Iowa,25095.0,19149,23.4,20.7,25.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pocahontas,42.73420133,-94.67862564,Iowa,6740.0,19151,25.0,22.3,27.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Polk,41.68553392,-93.57370726,Iowa,487204.0,19153,20.7,18.5,23.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pottawattamie,41.33663618,-95.5423094,Iowa,93533.0,19155,24.8,22.0,27.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Poweshiek,41.68656972,-92.53093432,Iowa,18699.0,19157,23.3,20.6,26.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ringgold,40.7351498,-94.24367465,Iowa,4968.0,19159,24.4,21.5,27.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sac,42.38625275,-95.10545149,Iowa,9719.0,19161,24.2,21.5,26.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Scott,41.63679024,-90.62325526,Iowa,173283.0,19163,22.1,19.6,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Shelby,41.6850066,-95.31015553,Iowa,11578.0,19165,22.7,20.1,25.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sioux,43.08289701,-96.17802873,Iowa,34909.0,19167,22.0,19.3,24.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Story,42.03621213,-93.46499005,Iowa,98105.0,19169,20.6,18.5,22.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Tama,42.07995308,-92.532572,Iowa,16904.0,19171,24.0,21.8,26.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Taylor,40.73748072,-94.69599224,Iowa,6191.0,19173,24.5,21.6,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Union,41.0277278,-94.24234847,Iowa,12359.0,19175,25.5,22.7,28.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Van Buren,40.75299802,-91.95022881,Iowa,7020.0,19177,24.0,21.2,26.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wapello,41.03064984,-92.40954728,Iowa,35205.0,19179,25.0,22.6,27.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Warren,41.33437336,-93.56116384,Iowa,51056.0,19181,19.2,16.8,21.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Washington,41.33552199,-91.71753822,Iowa,22141.0,19183,24.3,21.4,27.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wayne,40.73964909,-93.32747414,Iowa,6401.0,19185,27.6,24.5,30.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Webster,42.42794934,-94.18176099,Iowa,36277.0,19187,26.1,23.4,28.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Winnebago,43.3775066,-93.73407175,Iowa,10518.0,19189,22.0,19.5,24.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Winneshiek,43.29068484,-91.84369,Iowa,20029.0,19191,20.7,17.9,23.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Woodbury,42.38968948,-96.04453704,Iowa,102539.0,19193,27.7,24.9,30.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Worth,43.37747964,-93.26085274,Iowa,7453.0,19195,23.3,20.8,26.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wright,42.7330898,-93.73511889,Iowa,12690.0,19197,25.7,23.0,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Allen,37.88588504,-95.30125216,Kansas,12444.0,20001,26.4,23.5,29.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Anderson,38.21415292,-95.29329192,Kansas,7878.0,20003,25.2,22.1,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Atchison,39.5314111,-95.31404984,Kansas,16193.0,20005,25.7,23.0,28.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Barber,37.22893315,-98.68457802,Kansas,4472.0,20007,26.2,23.3,29.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Barton,38.478934,-98.75632156,Kansas,26111.0,20009,25.5,23.0,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bourbon,37.85500237,-94.84924767,Kansas,14653.0,20011,25.5,22.6,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Brown,39.82650798,-95.56420467,Kansas,9598.0,20013,24.9,22.3,27.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Butler,37.78126634,-96.83880915,Kansas,66765.0,20015,24.1,21.3,27.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Chase,38.30202477,-96.59411629,Kansas,2629.0,20017,24.1,21.2,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Chautauqua,37.14997344,-96.24531969,Kansas,3309.0,20019,27.8,25.1,30.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cherokee,37.16921676,-94.84624256,Kansas,20015.0,20021,26.5,23.5,29.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cheyenne,39.78585891,-101.7318602,Kansas,2660.0,20023,24.0,21.4,26.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clark,37.23549476,-99.81962484,Kansas,2005.0,20025,23.3,20.5,26.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clay,39.3495413,-97.16514878,Kansas,7997.0,20027,23.0,20.2,26.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cloud,39.48030351,-97.64917658,Kansas,8729.0,20029,25.8,23.0,28.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Coffey,38.23667411,-95.73404699,Kansas,8233.0,20031,24.3,21.6,27.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Comanche,37.19121917,-99.27105698,Kansas,1748.0,20033,21.8,19.5,24.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cowley,37.23787528,-96.83778381,Kansas,35218.0,20035,27.3,24.7,29.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Crawford,37.50702733,-94.85185156,Kansas,39019.0,20037,26.0,22.8,28.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Decatur,39.78469039,-100.4593928,Kansas,2871.0,20039,25.5,22.7,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Dickinson,38.86623108,-97.15273307,Kansas,18717.0,20041,24.5,21.7,27.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Doniphan,39.78793247,-95.14683174,Kansas,7682.0,20043,24.6,21.7,27.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Douglas,38.88457144,-95.2929413,Kansas,121436.0,20045,19.6,17.5,21.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Edwards,37.88770765,-99.31198343,Kansas,2849.0,20047,25.6,23.1,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Elk,37.45339798,-96.24375869,Kansas,2508.0,20049,27.1,24.4,29.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ellis,38.91458712,-99.31751551,Kansas,28710.0,20051,23.1,20.4,25.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ellsworth,38.69665244,-98.20480918,Kansas,6196.0,20053,24.9,22.2,27.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Finney,38.04409839,-100.7374117,Kansas,36611.0,20055,32.3,29.5,35.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ford,37.6917826,-99.88816866,Kansas,33888.0,20057,32.3,29.3,35.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Franklin,38.56448444,-95.28595138,Kansas,25631.0,20059,25.4,22.7,28.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Geary,39.00212896,-96.75244366,Kansas,32594.0,20061,25.1,23.3,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gove,38.91587234,-100.482942,Kansas,2612.0,20063,23.4,20.5,26.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Graham,39.34976155,-99.88331198,Kansas,2492.0,20065,23.4,20.8,26.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grant,37.56236143,-101.307992,Kansas,7336.0,20067,27.8,25.2,30.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gray,37.73851836,-100.4379698,Kansas,6033.0,20069,25.3,22.5,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Greeley,38.48078179,-101.8060294,Kansas,1227.0,20071,24.1,21.2,27.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Greenwood,37.87746567,-96.23240039,Kansas,6055.0,20073,24.5,21.6,27.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hamilton,37.99918273,-101.7915815,Kansas,2607.0,20075,29.5,26.7,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harper,37.1917483,-98.07579855,Kansas,5506.0,20077,25.0,22.2,27.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harvey,38.04311095,-97.42722218,Kansas,34210.0,20079,22.7,20.0,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Haskell,37.56203578,-100.8710644,Kansas,3997.0,20081,29.4,26.5,32.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hodgeman,38.08775122,-99.89796207,Kansas,1818.0,20083,22.2,19.5,25.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jackson,39.41667626,-95.79400327,Kansas,13280.0,20085,23.9,21.4,26.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jefferson,39.23553907,-95.38320303,Kansas,18975.0,20087,22.6,19.9,25.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Jewell,39.7847264,-98.21822167,Kansas,2841.0,20089,26.4,23.4,29.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Johnson,38.88384114,-94.82259092,Kansas,597555.0,20091,15.9,13.9,18.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kearny,38.00021872,-101.320382,Kansas,3943.0,20093,29.2,26.5,31.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kingman,37.55911213,-98.13638955,Kansas,7310.0,20095,21.9,19.2,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Kiowa,37.55841651,-99.28576492,Kansas,2516.0,20097,22.8,20.1,25.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Labette,37.191276,-95.29763182,Kansas,19964.0,20099,27.5,24.3,30.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lane,38.48119124,-100.4660592,Kansas,1560.0,20101,23.5,21.0,26.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Leavenworth,39.19942996,-95.03797758,Kansas,81352.0,20103,21.4,19.1,23.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lincoln,39.04546724,-98.20741911,Kansas,3023.0,20105,22.6,19.8,25.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Linn,38.21238797,-94.84299061,Kansas,9750.0,20107,26.1,23.4,28.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Logan,38.91742045,-101.148334,Kansas,2844.0,20109,24.0,21.5,26.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Lyon,38.4558931,-96.15272288,Kansas,33406.0,20111,25.8,23.5,28.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
McPherson,38.39174153,-97.64809181,Kansas,28537.0,20113,22.8,19.9,25.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marion,38.35888111,-97.09700134,Kansas,11950.0,20115,23.6,20.8,26.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Marshall,39.7835672,-96.52284754,Kansas,9722.0,20117,24.1,21.5,26.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Meade,37.23826363,-100.3655617,Kansas,4146.0,20119,27.3,24.6,30.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Miami,38.5636755,-94.83822689,Kansas,33680.0,20121,22.3,19.6,25.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Mitchell,39.39335175,-98.20901008,Kansas,6150.0,20123,23.7,21.0,26.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Montgomery,37.19256324,-95.7428237,Kansas,32120.0,20125,25.8,23.3,28.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Morris,38.68738854,-96.64994581,Kansas,5521.0,20127,24.3,21.3,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Morton,37.19137996,-101.7992456,Kansas,2667.0,20129,25.8,23.4,28.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Nemaha,39.78340409,-96.01400194,Kansas,10155.0,20131,22.9,19.9,25.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Neosho,37.55860468,-95.30672792,Kansas,15951.0,20133,25.9,23.3,28.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ness,38.47974157,-99.91547333,Kansas,2840.0,20135,24.4,21.6,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Norton,39.78437529,-99.90287459,Kansas,5430.0,20137,25.1,22.5,27.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Osage,38.65236466,-95.72683156,Kansas,15941.0,20139,26.1,23.2,28.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Osborne,39.35043916,-98.76758434,Kansas,3475.0,20141,24.0,21.1,26.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ottawa,39.13243309,-97.65014835,Kansas,5802.0,20143,24.6,21.8,27.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pawnee,38.18115215,-99.2368498,Kansas,6562.0,20145,25.3,22.5,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Phillips,39.78462157,-99.34669076,Kansas,5317.0,20147,24.4,21.6,27.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pottawatomie,39.3792689,-96.34340263,Kansas,24277.0,20149,21.4,18.6,24.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Pratt,37.64785173,-98.73915202,Kansas,9378.0,20151,24.0,21.1,26.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rawlins,39.78520638,-101.0761757,Kansas,2508.0,20153,22.4,19.8,25.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Reno,37.95307195,-98.08597625,Kansas,62342.0,20155,25.4,22.8,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Republic,39.8279368,-97.65034285,Kansas,4664.0,20157,23.2,20.5,25.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rice,38.34716657,-98.20109378,Kansas,9531.0,20159,24.9,22.3,27.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Riley,39.29566923,-96.73566141,Kansas,73703.0,20161,21.5,19.4,23.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rooks,39.3502188,-99.32487043,Kansas,5013.0,20163,23.0,20.4,25.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Rush,38.52275276,-99.30863983,Kansas,3093.0,20165,25.3,22.3,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Russell,38.91479913,-98.76243915,Kansas,6907.0,20167,23.5,20.8,26.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Saline,38.78398051,-97.64993321,Kansas,54401.0,20169,25.9,23.2,28.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Scott,38.48212737,-100.9066189,Kansas,4897.0,20171,23.8,21.2,26.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sedgwick,37.68442503,-97.46095427,Kansas,513607.0,20173,23.2,21.0,25.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Seward,37.1932862,-100.8506601,Kansas,21780.0,20175,32.0,29.5,34.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Shawnee,39.04169175,-95.75666321,Kansas,177499.0,20177,22.4,20.1,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sheridan,39.35017145,-100.4418177,Kansas,2533.0,20179,24.1,21.3,26.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sherman,39.35153012,-101.7199205,Kansas,5899.0,20181,24.9,22.5,27.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Smith,39.78514967,-98.78566427,Kansas,3603.0,20183,24.7,22.2,27.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stafford,38.03102509,-98.71763136,Kansas,4178.0,20185,25.1,22.6,28.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stanton,37.56302595,-101.784264,Kansas,1987.0,20187,26.7,24.1,29.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Stevens,37.19240612,-101.3119629,Kansas,5559.0,20189,29.4,26.8,31.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Sumner,37.23682804,-97.47721487,Kansas,22996.0,20191,24.2,21.1,27.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Thomas,39.35103267,-101.0555183,Kansas,7711.0,20193,22.5,20.0,25.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Trego,38.91467257,-99.87284398,Kansas,2793.0,20195,22.5,19.7,25.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wabaunsee,38.95317368,-96.20498706,Kansas,6899.0,20197,21.8,19.1,24.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wallace,38.91690628,-101.7637347,Kansas,1503.0,20199,21.8,19.1,24.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Washington,39.78418011,-97.08748487,Kansas,5420.0,20201,25.3,22.4,28.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wichita,38.48194926,-101.3471107,Kansas,2105.0,20203,23.7,21.3,26.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wilson,37.55937174,-95.74323255,Kansas,8665.0,20205,26.3,23.4,29.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Woodson,37.88656272,-95.74018806,Kansas,3183.0,20207,27.5,24.6,30.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Wyandotte,39.11467623,-94.76452625,Kansas,165324.0,20209,33.5,31.3,35.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Adair,37.10410801,-85.28066428,Kentucky,19215.0,21001,36.8,33.3,40.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Allen,36.75138904,-86.19098974,Kentucky,21122.0,21003,35.6,31.7,39.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Anderson,38.00360766,-84.99062363,Kentucky,22663.0,21005,30.8,27.1,34.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Ballard,37.05855855,-88.99943735,Kentucky,7979.0,21007,33.5,29.9,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Barren,36.9655214,-85.9335359,Kentucky,44176.0,21009,37.5,33.9,40.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bath,38.14524895,-83.74345856,Kentucky,12383.0,21011,38.4,34.3,42.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bell,36.7310214,-83.67371026,Kentucky,26569.0,21013,41.0,37.1,44.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Boone,38.96979756,-84.72792289,Kentucky,131533.0,21015,25.4,22.4,28.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bourbon,38.20673159,-84.21685323,Kentucky,20184.0,21017,33.3,30.1,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Boyd,38.35910742,-82.68776504,Kentucky,47240.0,21019,33.9,30.3,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Boyle,37.62422814,-84.86722425,Kentucky,30100.0,21021,33.3,29.8,36.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bracken,38.68897348,-84.09001872,Kentucky,8239.0,21023,34.6,31.3,38.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Breathitt,37.52172318,-83.3235208,Kentucky,12726.0,21025,40.5,36.6,44.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Breckinridge,37.77290323,-86.42977429,Kentucky,20388.0,21027,33.7,30.3,36.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Bullitt,37.96948354,-85.69550072,Kentucky,81069.0,21029,30.8,27.7,34.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Butler,37.20734576,-86.68097101,Kentucky,12772.0,21031,36.5,33.0,40.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Caldwell,37.14545737,-87.86816005,Kentucky,12715.0,21033,34.0,30.6,37.4,%,Crude Prevalence,Leisure-Time - Physical - Activity
Calloway,36.62087871,-88.27219337,Kentucky,39135.0,21035,32.8,29.3,36.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Campbell,38.94630957,-84.37932773,Kentucky,93152.0,21037,28.5,25.1,32.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carlisle,36.85329,-88.97059535,Kentucky,4771.0,21039,37.3,33.6,41.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carroll,38.6677304,-85.12361122,Kentucky,10737.0,21041,37.2,34.1,40.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Carter,38.31844184,-83.04983435,Kentucky,27004.0,21043,39.7,35.7,43.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Casey,37.32227236,-84.92822548,Kentucky,15888.0,21045,39.4,35.8,42.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Christian,36.89399531,-87.49026556,Kentucky,71671.0,21047,35.8,33.0,38.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clark,37.97069703,-84.14787773,Kentucky,36249.0,21049,31.6,28.2,35.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clay,37.15974533,-83.71483564,Kentucky,20105.0,21051,44.2,40.1,47.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Clinton,36.72780268,-85.13646439,Kentucky,10206.0,21053,40.5,36.7,44.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Crittenden,37.35221603,-88.09734121,Kentucky,8915.0,21055,34.3,30.7,37.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Cumberland,36.78659985,-85.38862407,Kentucky,6659.0,21057,36.2,32.8,39.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Daviess,37.73187289,-87.08744955,Kentucky,101104.0,21059,31.7,28.4,34.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Edmonson,37.20912752,-86.23846168,Kentucky,12274.0,21061,36.8,33.3,40.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Elliott,38.11859477,-83.09747613,Kentucky,7508.0,21063,38.2,34.9,41.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Estill,37.6930287,-83.96367276,Kentucky,14198.0,21065,39.5,35.7,42.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fayette,38.04230868,-84.45890155,Kentucky,323780.0,21067,28.6,25.6,31.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fleming,38.3701819,-83.69602536,Kentucky,14432.0,21069,34.8,30.9,38.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Floyd,37.55682351,-82.74577621,Kentucky,35845.0,21071,41.8,37.8,45.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Franklin,38.23904659,-84.87691288,Kentucky,50815.0,21073,28.1,25.2,31.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Fulton,36.5540414,-89.18725796,Kentucky,6120.0,21075,39.8,36.7,42.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Gallatin,38.75691717,-84.8592792,Kentucky,8832.0,21077,35.5,32.2,38.9,%,Crude Prevalence,Leisure-Time - Physical - Activity
Garrard,37.63947107,-84.537644,Kentucky,17560.0,21079,33.8,30.0,37.6,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grant,38.64889153,-84.62436534,Kentucky,25121.0,21081,34.0,30.7,37.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Graves,36.72301901,-88.65111776,Kentucky,37317.0,21083,33.5,30.3,36.7,%,Crude Prevalence,Leisure-Time - Physical - Activity
Grayson,37.4604872,-86.34321097,Kentucky,26321.0,21085,37.5,34.0,41.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Green,37.26385887,-85.55275689,Kentucky,11049.0,21087,36.8,33.1,40.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Greenup,38.54562461,-82.92204576,Kentucky,35268.0,21089,34.7,31.2,38.2,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hancock,37.84165046,-86.77820211,Kentucky,8758.0,21091,31.9,28.5,35.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hardin,37.69775896,-85.96347066,Kentucky,110356.0,21093,31.2,28.4,34.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harlan,36.85671097,-83.21787827,Kentucky,26409.0,21095,43.0,39.1,47.0,%,Crude Prevalence,Leisure-Time - Physical - Activity
Harrison,38.44208698,-84.33176116,Kentucky,18778.0,21097,35.0,31.5,38.3,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hart,37.30007533,-85.88449024,Kentucky,18906.0,21099,38.4,34.6,41.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Henderson,37.7959668,-87.57343218,Kentucky,45591.0,21101,33.3,30.1,36.5,%,Crude Prevalence,Leisure-Time - Physical - Activity
Henry,38.44850605,-85.11904963,Kentucky,16106.0,21103,35.6,32.2,38.8,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hickman,36.67831864,-88.97597449,Kentucky,4421.0,21105,38.7,35.3,42.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
Hopkins,37.30855816,-87.54111286,Kentucky,45068.0,21107,36.8,33.6,40.1,%,Crude Prevalence,Leisure-Time - Physical - Activity
