LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Dale,31.43150889,-85.61159073,Alabama,48956.0,1045,32.8,26.3,40.0,%,Crude Prevalence,Cancer - Screening
Dallas,32.32602481,-87.1066303,Alabama,38310.0,1047,26.6,21.0,32.2,%,Crude Prevalence,Cancer - Screening
DeKalb,34.4602025,-85.8035973,Alabama,71385.0,1049,28.9,20.9,37.4,%,Crude Prevalence,Cancer - Screening
Elmore,32.59685888,-86.14875636,Alabama,81887.0,1051,35.3,27.6,43.9,%,Crude Prevalence,Cancer - Screening
Escambia,31.12612281,-87.16137773,Alabama,36748.0,1053,28.2,22.7,34.7,%,Crude Prevalence,Cancer - Screening
Etowah,34.04522195,-86.03539165,Alabama,102501.0,1055,30.5,23.7,38.4,%,Crude Prevalence,Cancer - Screening
Fayette,33.72121137,-87.73921374,Alabama,16433.0,1057,35.0,27.6,43.0,%,Crude Prevalence,Cancer - Screening
Franklin,34.44238135,-87.843283,Alabama,31363.0,1059,33.5,25.5,42.2,%,Crude Prevalence,Cancer - Screening
Geneva,31.09487431,-85.83932635,Alabama,26314.0,1061,28.9,21.8,37.2,%,Crude Prevalence,Cancer - Screening
Greene,32.8537694,-87.95608364,Alabama,8233.0,1063,25.6,19.9,31.7,%,Crude Prevalence,Cancer - Screening
Hale,32.76294506,-87.63018079,Alabama,14726.0,1065,26.9,21.8,32.9,%,Crude Prevalence,Cancer - Screening
Henry,31.5149075,-85.24183736,Alabama,17209.0,1067,33.3,26.1,41.5,%,Crude Prevalence,Cancer - Screening
Houston,31.15350797,-85.30249702,Alabama,104722.0,1069,31.2,24.7,38.6,%,Crude Prevalence,Cancer - Screening
Jackson,34.77967706,-85.99947453,Alabama,51736.0,1071,30.6,23.0,39.2,%,Crude Prevalence,Cancer - Screening
Jefferson,33.55458811,-86.89673378,Alabama,659300.0,1073,37.2,31.0,43.1,%,Crude Prevalence,Cancer - Screening
Lamar,33.77909349,-88.09715315,Alabama,13844.0,1075,34.5,26.9,42.8,%,Crude Prevalence,Cancer - Screening
Lauderdale,34.90142261,-87.65453895,Alabama,92387.0,1077,33.7,26.1,42.0,%,Crude Prevalence,Cancer - Screening
Lawrence,34.52187809,-87.31069915,Alabama,32957.0,1079,31.1,24.5,38.5,%,Crude Prevalence,Cancer - Screening
Lee,32.60099295,-85.35534328,Alabama,163941.0,1081,32.4,25.8,39.2,%,Crude Prevalence,Cancer - Screening
Limestone,34.81026419,-86.98204165,Alabama,96174.0,1083,36.0,27.7,44.6,%,Crude Prevalence,Cancer - Screening
Lowndes,32.15495765,-86.65008014,Alabama,9974.0,1085,27.8,22.2,34.6,%,Crude Prevalence,Cancer - Screening
Macon,32.38575719,-85.69271411,Alabama,18439.0,1087,26.6,20.5,33.4,%,Crude Prevalence,Cancer - Screening
Madison,34.7629041,-86.5506924,Alabama,366519.0,1089,38.9,31.6,45.9,%,Crude Prevalence,Cancer - Screening
Marengo,32.24802803,-87.78897342,Alabama,19066.0,1091,30.9,25.0,37.1,%,Crude Prevalence,Cancer - Screening
Marion,34.13691691,-87.88740512,Alabama,29763.0,1093,33.5,25.2,42.9,%,Crude Prevalence,Cancer - Screening
Marshall,34.36718343,-86.30608505,Alabama,96109.0,1095,29.0,21.3,38.0,%,Crude Prevalence,Cancer - Screening
Mobile,30.78657016,-88.20658862,Alabama,413757.0,1097,37.3,31.3,44.0,%,Crude Prevalence,Cancer - Screening
Monroe,31.57086205,-87.36533405,Alabama,21067.0,1099,29.0,23.6,35.0,%,Crude Prevalence,Cancer - Screening
Montgomery,32.22034164,-86.20804808,Alabama,225763.0,1101,29.1,23.5,35.0,%,Crude Prevalence,Cancer - Screening
Morgan,34.4534685,-86.85332071,Alabama,119089.0,1103,37.2,29.3,45.8,%,Crude Prevalence,Cancer - Screening
Perry,32.63868928,-87.29439436,Alabama,9140.0,1105,25.1,19.7,30.7,%,Crude Prevalence,Cancer - Screening
Pickens,33.28043578,-88.08874093,Alabama,19938.0,1107,30.7,24.8,36.9,%,Crude Prevalence,Cancer - Screening
Pike,31.80252217,-85.94116812,Alabama,33338.0,1109,31.0,24.7,37.5,%,Crude Prevalence,Cancer - Screening
Randolph,33.29367147,-85.45907232,Alabama,22725.0,1111,31.7,24.5,39.2,%,Crude Prevalence,Cancer - Screening
Russell,32.28842421,-85.18445744,Alabama,57781.0,1113,30.7,24.9,37.3,%,Crude Prevalence,Cancer - Screening
St. Clair,33.71565784,-86.3149495,Alabama,88690.0,1115,31.0,23.4,39.7,%,Crude Prevalence,Cancer - Screening
Shelby,33.26422221,-86.66104603,Alabama,215707.0,1117,37.5,29.3,45.9,%,Crude Prevalence,Cancer - Screening
Sumter,32.58923369,-88.1995063,Alabama,12691.0,1119,26.9,21.0,33.3,%,Crude Prevalence,Cancer - Screening
Talladega,33.38016157,-86.16578887,Alabama,79828.0,1121,32.8,26.4,39.6,%,Crude Prevalence,Cancer - Screening
Tallapoosa,32.86282332,-85.79743161,Alabama,40497.0,1123,33.7,26.5,41.4,%,Crude Prevalence,Cancer - Screening
Tuscaloosa,33.28961016,-87.52507429,Alabama,208911.0,1125,38.1,31.5,44.9,%,Crude Prevalence,Cancer - Screening
Walker,33.80308206,-87.29738289,Alabama,63711.0,1127,31.7,24.1,39.7,%,Crude Prevalence,Cancer - Screening
Washington,31.40764298,-88.20779087,Alabama,16378.0,1129,29.9,23.8,36.4,%,Crude Prevalence,Cancer - Screening
Wilcox,31.98925616,-87.30801913,Alabama,10627.0,1131,26.5,21.3,32.7,%,Crude Prevalence,Cancer - Screening
Winston,34.14919919,-87.37360952,Alabama,23660.0,1133,32.3,24.1,40.8,%,Crude Prevalence,Cancer - Screening
Aleutians East,55.35903757,-161.979848,Alaska,3515.0,2013,25.0,19.6,32.3,%,Crude Prevalence,Cancer - Screening
Aleutians West,52.8107872,-107.825461,Alaska,5723.0,2016,26.7,21.6,32.5,%,Crude Prevalence,Cancer - Screening
Anchorage,61.1504589,-149.1141071,Alaska,291538.0,2020,33.4,27.6,39.9,%,Crude Prevalence,Cancer - Screening
Bethel,60.91560276,-159.8247503,Alaska,18216.0,2050,19.3,14.1,25.9,%,Crude Prevalence,Cancer - Screening
Bristol Bay,58.74223433,-156.701884,Alaska,877.0,2060,26.7,20.9,33.1,%,Crude Prevalence,Cancer - Screening
Denali,63.67350143,-150.0088291,Alaska,2059.0,2068,29.6,21.8,38.6,%,Crude Prevalence,Cancer - Screening
Dillingham,59.79999618,-158.2125392,Alaska,5000.0,2070,23.1,17.5,29.7,%,Crude Prevalence,Cancer - Screening
Fairbanks North Star,64.80852672,-146.5624138,Alaska,98971.0,2090,27.8,21.9,34.8,%,Crude Prevalence,Cancer - Screening
Haines,59.11448538,-135.5007934,Alaska,2474.0,2100,32.6,25.1,40.6,%,Crude Prevalence,Cancer - Screening
Hoonah-Angoon,58.18652895,-135.3290871,Alaska,2151.0,2105,26.1,20.2,33.5,%,Crude Prevalence,Cancer - Screening
Juneau,58.45102839,-134.1828501,Alaska,32113.0,2110,28.9,22.5,35.3,%,Crude Prevalence,Cancer - Screening
Kenai Peninsula,60.25818708,-151.5665895,Alaska,58533.0,2122,27.9,21.5,36.1,%,Crude Prevalence,Cancer - Screening
Ketchikan Gateway,55.58863162,-130.9352394,Alaska,13918.0,2130,29.0,23.4,35.7,%,Crude Prevalence,Cancer - Screening
Kodiak Island,57.66814491,-153.7816117,Alaska,13345.0,2150,29.7,24.6,35.0,%,Crude Prevalence,Cancer - Screening
Kusilvak,62.1574671,-163.3831265,Alaska,8303.0,2158,17.0,12.4,23.4,%,Crude Prevalence,Cancer - Screening
Lake and Peninsula,58.63644251,-156.1898946,Alaska,1587.0,2164,24.6,18.9,31.4,%,Crude Prevalence,Cancer - Screening
Matanuska-Susitna,62.3154278,-149.5702635,Alaska,107610.0,2170,29.8,23.4,37.0,%,Crude Prevalence,Cancer - Screening
Nome,64.91045824,-164.0327478,Alaska,10008.0,2180,21.9,16.2,28.9,%,Crude Prevalence,Cancer - Screening
North Slope,69.3117884,-153.4445902,Alaska,9872.0,2185,25.3,20.1,31.5,%,Crude Prevalence,Cancer - Screening
Northwest Arctic,67.05603596,-159.7201294,Alaska,7671.0,2188,21.5,15.8,28.4,%,Crude Prevalence,Cancer - Screening
Petersburg,56.81190828,-133.2863383,Alaska,3221.0,2195,29.5,21.8,37.5,%,Crude Prevalence,Cancer - Screening
Prince of Wales-Hyder,55.50495667,-132.7096152,Alaska,6422.0,2198,26.3,20.9,32.5,%,Crude Prevalence,Cancer - Screening
Sitka,57.23208595,-135.3033492,Alaska,8647.0,2220,27.5,20.9,34.0,%,Crude Prevalence,Cancer - Screening
Skagway,59.55833765,-135.3374592,Alaska,1148.0,2230,33.1,25.1,41.9,%,Crude Prevalence,Cancer - Screening
Southeast Fairbanks,63.87758207,-143.2062598,Alaska,6918.0,2240,25.3,19.1,32.7,%,Crude Prevalence,Cancer - Screening
Valdez-Cordova,61.5583398,-144.4916418,Alaska,9164.0,2261,29.9,23.3,36.9,%,Crude Prevalence,Cancer - Screening
Wrangell,56.32355894,-132.0250936,Alaska,2503.0,2275,28.9,22.1,36.7,%,Crude Prevalence,Cancer - Screening
Yakutat,59.8899763,-140.3569385,Alaska,604.0,2282,28.0,23.1,33.3,%,Crude Prevalence,Cancer - Screening
Yukon-Koyukuk,65.50918931,-151.3907449,Alaska,5327.0,2290,23.1,18.1,29.2,%,Crude Prevalence,Cancer - Screening
Apache,35.3954111,-109.48883,Arizona,71818.0,4001,15.4,12.2,19.4,%,Crude Prevalence,Cancer - Screening
Cochise,31.87949959,-109.751401,Arizona,126770.0,4003,21.2,16.7,26.6,%,Crude Prevalence,Cancer - Screening
Coconino,35.83863914,-111.7705891,Arizona,142854.0,4005,22.6,17.8,27.8,%,Crude Prevalence,Cancer - Screening
Gila,33.80040568,-110.8132413,Arizona,53889.0,4007,19.0,14.7,24.6,%,Crude Prevalence,Cancer - Screening
Graham,32.93306592,-109.8871087,Arizona,38072.0,4009,22.9,18.3,27.7,%,Crude Prevalence,Cancer - Screening
Greenlee,33.21528272,-109.2401339,Arizona,9483.0,4011,22.2,17.6,27.2,%,Crude Prevalence,Cancer - Screening
La Paz,33.72903482,-113.9813104,Arizona,21098.0,4012,21.0,15.9,27.2,%,Crude Prevalence,Cancer - Screening
Maricopa,33.34873471,-112.4911577,Arizona,4410824.0,4013,27.4,21.8,33.2,%,Crude Prevalence,Cancer - Screening
Mohave,35.70432399,-113.7582468,Arizona,209550.0,4015,22.4,17.1,28.6,%,Crude Prevalence,Cancer - Screening
Navajo,35.39967567,-110.3214398,Arizona,110445.0,4017,19.9,16.0,24.3,%,Crude Prevalence,Cancer - Screening
Pima,32.09739367,-111.7899304,Arizona,1039073.0,4019,28.5,22.8,34.4,%,Crude Prevalence,Cancer - Screening
Pinal,32.90442817,-111.3447295,Arizona,447138.0,4021,25.5,20.0,31.8,%,Crude Prevalence,Cancer - Screening
Santa Cruz,31.52596855,-110.8465934,Arizona,46511.0,4023,21.6,16.8,27.5,%,Crude Prevalence,Cancer - Screening
Yavapai,34.59993679,-112.5546325,Arizona,231993.0,4025,25.2,19.5,31.9,%,Crude Prevalence,Cancer - Screening
Yuma,32.76937366,-113.9054902,Arizona,212128.0,4027,20.8,16.3,26.3,%,Crude Prevalence,Cancer - Screening
Arkansas,34.29096754,-91.3748863,Arkansas,17769.0,5001,23.4,18.2,29.7,%,Crude Prevalence,Cancer - Screening
Ashley,33.19113397,-91.76816623,Arkansas,20046.0,5003,22.3,17.2,28.4,%,Crude Prevalence,Cancer - Screening
Baxter,36.28685474,-92.33709121,Arkansas,41619.0,5005,28.0,21.0,36.0,%,Crude Prevalence,Cancer - Screening
Benton,36.33868245,-94.25600736,Arkansas,272608.0,5007,29.5,22.3,37.5,%,Crude Prevalence,Cancer - Screening
Boone,36.30867994,-93.09130789,Arkansas,37480.0,5009,25.8,19.2,33.3,%,Crude Prevalence,Cancer - Screening
Bradley,33.46670706,-92.16175892,Arkansas,10897.0,5011,23.4,18.5,29.2,%,Crude Prevalence,Cancer - Screening
Calhoun,33.5579242,-92.50254644,Arkansas,5277.0,5013,24.4,19.1,30.5,%,Crude Prevalence,Cancer - Screening
Carroll,36.34098375,-93.53833197,Arkansas,28223.0,5015,24.6,18.0,31.9,%,Crude Prevalence,Cancer - Screening
Chicot,33.26749203,-91.29368077,Arkansas,10438.0,5017,22.1,17.4,27.5,%,Crude Prevalence,Cancer - Screening
Clark,34.05109731,-93.17677056,Arkansas,22061.0,5019,26.5,21.1,33.4,%,Crude Prevalence,Cancer - Screening
Clay,36.368387,-90.41752753,Arkansas,14847.0,5021,23.1,17.0,31.0,%,Crude Prevalence,Cancer - Screening
Cleburne,35.5386039,-92.02657971,Arkansas,24965.0,5023,26.0,19.5,33.8,%,Crude Prevalence,Cancer - Screening
Cleveland,33.89825014,-92.18537424,Arkansas,8018.0,5025,24.2,17.8,31.4,%,Crude Prevalence,Cancer - Screening
Columbia,33.21420367,-93.22734359,Arkansas,23537.0,5027,23.3,18.4,28.8,%,Crude Prevalence,Cancer - Screening
Conway,35.26219672,-92.70068272,Arkansas,20891.0,5029,25.0,19.0,31.8,%,Crude Prevalence,Cancer - Screening
Craighead,35.83160874,-90.63229859,Arkansas,108558.0,5031,27.7,21.0,35.2,%,Crude Prevalence,Cancer - Screening
Crawford,35.58844941,-94.24297668,Arkansas,63406.0,5033,25.8,19.4,33.5,%,Crude Prevalence,Cancer - Screening
Crittenden,35.20802432,-90.30893924,Arkansas,48342.0,5035,23.7,18.7,29.3,%,Crude Prevalence,Cancer - Screening
Cross,35.29535703,-90.77162753,Arkansas,16676.0,5037,24.2,18.5,30.6,%,Crude Prevalence,Cancer - Screening
Dallas,33.96963779,-92.65478384,Arkansas,7182.0,5039,23.8,18.4,30.1,%,Crude Prevalence,Cancer - Screening
Desha,33.83364691,-91.25357726,Arkansas,11512.0,5041,21.6,17.2,27.0,%,Crude Prevalence,Cancer - Screening
Drew,33.58969442,-91.71953511,Arkansas,18328.0,5043,23.8,18.7,29.7,%,Crude Prevalence,Cancer - Screening
Faulkner,35.14730833,-92.33175659,Arkansas,124806.0,5045,26.4,19.8,33.9,%,Crude Prevalence,Cancer - Screening
Franklin,35.51242559,-93.89070925,Arkansas,17810.0,5047,24.1,18.1,31.7,%,Crude Prevalence,Cancer - Screening
Fulton,36.38184868,-91.8181331,Arkansas,12269.0,5049,23.5,17.4,30.3,%,Crude Prevalence,Cancer - Screening
Garland,34.57659951,-93.15048723,Arkansas,99154.0,5051,25.8,19.6,32.8,%,Crude Prevalence,Cancer - Screening
Grant,34.28984017,-92.42388914,Arkansas,18188.0,5053,26.6,20.2,34.5,%,Crude Prevalence,Cancer - Screening
Greene,36.11781055,-90.5589908,Arkansas,45325.0,5055,26.7,20.0,34.9,%,Crude Prevalence,Cancer - Screening
Hempstead,33.73525161,-93.66829193,Arkansas,21741.0,5057,24.4,19.1,30.4,%,Crude Prevalence,Cancer - Screening
Hot Spring,34.31759618,-92.9458125,Arkansas,33701.0,5059,25.2,19.5,32.5,%,Crude Prevalence,Cancer - Screening
Howard,34.08863063,-93.99348622,Arkansas,13341.0,5061,23.1,17.6,29.4,%,Crude Prevalence,Cancer - Screening
Independence,35.74162443,-91.56928386,Arkansas,37678.0,5063,28.0,20.6,36.3,%,Crude Prevalence,Cancer - Screening
Izard,36.09523171,-91.91321978,Arkansas,13593.0,5065,24.7,17.9,32.2,%,Crude Prevalence,Cancer - Screening
Jackson,35.59855662,-91.21410789,Arkansas,16811.0,5067,22.2,16.7,28.5,%,Crude Prevalence,Cancer - Screening
Jefferson,34.26873626,-91.93188484,Arkansas,68114.0,5069,21.9,17.5,27.1,%,Crude Prevalence,Cancer - Screening
Johnson,35.57042442,-93.45972872,Arkansas,26742.0,5071,24.4,18.3,32.1,%,Crude Prevalence,Cancer - Screening
Lafayette,33.24154014,-93.60616765,Arkansas,6682.0,5073,23.2,18.0,28.9,%,Crude Prevalence,Cancer - Screening
Lawrence,36.04107822,-91.10729307,Arkansas,16434.0,5075,26.8,19.6,34.9,%,Crude Prevalence,Cancer - Screening
Lee,34.78072086,-90.78263385,Arkansas,8985.0,5077,19.4,15.4,23.9,%,Crude Prevalence,Cancer - Screening
Lincoln,33.95746845,-91.73312526,Arkansas,13383.0,5079,23.7,18.7,29.7,%,Crude Prevalence,Cancer - Screening
Little River,33.69972301,-94.23313382,Arkansas,12326.0,5081,25.6,20.1,32.3,%,Crude Prevalence,Cancer - Screening
Logan,35.21566114,-93.71636811,Arkansas,21737.0,5083,25.2,18.9,33.1,%,Crude Prevalence,Cancer - Screening
Lonoke,34.75408935,-91.88869734,Arkansas,73657.0,5085,24.0,18.2,31.6,%,Crude Prevalence,Cancer - Screening
Madison,36.0109104,-93.72471538,Arkansas,16481.0,5087,23.1,16.8,30.2,%,Crude Prevalence,Cancer - Screening
Marion,36.2685868,-92.68427373,Arkansas,16722.0,5089,23.4,16.6,30.6,%,Crude Prevalence,Cancer - Screening
Miller,33.31104739,-93.89206062,Arkansas,43592.0,5091,22.6,17.1,28.5,%,Crude Prevalence,Cancer - Screening
Mississippi,35.76390932,-90.05430128,Arkansas,41239.0,5093,21.0,16.3,26.5,%,Crude Prevalence,Cancer - Screening
Monroe,34.67817821,-91.20388766,Arkansas,6900.0,5095,22.6,17.7,27.8,%,Crude Prevalence,Cancer - Screening
Montgomery,34.53854423,-93.65940752,Arkansas,8924.0,5097,25.0,18.7,32.8,%,Crude Prevalence,Cancer - Screening
Nevada,33.66372397,-93.30711084,Arkansas,8326.0,5099,24.7,19.1,31.5,%,Crude Prevalence,Cancer - Screening
Newton,35.92023827,-93.2177712,Arkansas,7805.0,5101,24.7,17.9,33.0,%,Crude Prevalence,Cancer - Screening
Ouachita,33.59337489,-92.88169493,Arkansas,23606.0,5103,23.1,18.4,28.6,%,Crude Prevalence,Cancer - Screening
Perry,34.94710024,-92.9314862,Arkansas,10352.0,5105,26.9,20.2,35.4,%,Crude Prevalence,Cancer - Screening
Phillips,34.42859172,-90.84788141,Arkansas,18029.0,5107,20.1,15.9,24.8,%,Crude Prevalence,Cancer - Screening
Pike,34.16302712,-93.65631372,Arkansas,10673.0,5109,24.8,18.4,32.3,%,Crude Prevalence,Cancer - Screening
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,5111,22.9,16.9,30.2,%,Crude Prevalence,Cancer - Screening
Polk,34.48593652,-94.22791298,Arkansas,20049.0,5113,24.0,18.0,31.6,%,Crude Prevalence,Cancer - Screening
Pope,35.44769349,-93.03400082,Arkansas,64000.0,5115,27.6,20.9,35.3,%,Crude Prevalence,Cancer - Screening
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,5117,25.8,19.4,33.7,%,Crude Prevalence,Cancer - Screening
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,5119,29.8,24.3,36.0,%,Crude Prevalence,Cancer - Screening
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,5121,24.9,18.6,32.1,%,Crude Prevalence,Cancer - Screening
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,5123,21.9,17.5,26.9,%,Crude Prevalence,Cancer - Screening
Saline,34.64661648,-92.67655282,Arkansas,121421.0,5125,26.9,20.1,34.0,%,Crude Prevalence,Cancer - Screening
Scott,34.86065738,-94.06289549,Arkansas,10319.0,5127,23.6,17.4,30.9,%,Crude Prevalence,Cancer - Screening
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,5129,23.9,17.3,31.4,%,Crude Prevalence,Cancer - Screening
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,5131,26.9,20.8,34.5,%,Crude Prevalence,Cancer - Screening
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,5133,24.3,18.9,30.8,%,Crude Prevalence,Cancer - Screening
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,5135,25.1,18.6,32.6,%,Crude Prevalence,Cancer - Screening
Stone,35.86015356,-92.15687671,Arkansas,12457.0,5137,23.8,17.3,31.5,%,Crude Prevalence,Cancer - Screening
Union,33.17138124,-92.59714252,Arkansas,39126.0,5139,26.5,20.6,33.2,%,Crude Prevalence,Cancer - Screening
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,5141,24.2,17.5,31.6,%,Crude Prevalence,Cancer - Screening
Washington,35.97881814,-94.21583896,Arkansas,236961.0,5143,25.6,19.3,33.0,%,Crude Prevalence,Cancer - Screening
White,35.25617211,-91.74483397,Arkansas,78727.0,5145,25.0,18.1,32.5,%,Crude Prevalence,Cancer - Screening
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,5147,22.6,17.4,28.6,%,Crude Prevalence,Cancer - Screening
Yell,35.00279251,-93.41096826,Arkansas,21535.0,5149,25.2,19.2,32.6,%,Crude Prevalence,Cancer - Screening
Alameda,37.64555147,-121.8893196,California,1666753.0,6001,36.2,30.8,41.6,%,Crude Prevalence,Cancer - Screening
Alpine,38.59716187,-119.8207379,California,1101.0,6003,31.8,25.7,38.4,%,Crude Prevalence,Cancer - Screening
Amador,38.44628731,-120.6497455,California,39383.0,6005,34.8,27.3,42.7,%,Crude Prevalence,Cancer - Screening
Butte,39.6668772,-121.5995887,California,231256.0,6007,31.0,24.0,39.1,%,Crude Prevalence,Cancer - Screening
Calaveras,38.20431662,-120.55399,California,45602.0,6009,32.9,25.5,40.9,%,Crude Prevalence,Cancer - Screening
Colusa,39.17712713,-122.237555,California,21627.0,6011,29.3,24.0,36.2,%,Crude Prevalence,Cancer - Screening
Contra Costa,37.91916061,-121.927827,California,1150215.0,6013,33.3,27.2,39.0,%,Crude Prevalence,Cancer - Screening
Del Norte,41.74313957,-123.8987443,California,27828.0,6015,29.6,22.6,37.2,%,Crude Prevalence,Cancer - Screening
El Dorado,38.77927687,-120.525118,California,190678.0,6017,34.1,26.3,42.7,%,Crude Prevalence,Cancer - Screening
Fresno,36.75819212,-119.6510577,California,994400.0,6019,29.1,23.7,34.7,%,Crude Prevalence,Cancer - Screening
Glenn,39.59823808,-122.3909024,California,28047.0,6021,30.1,23.5,36.9,%,Crude Prevalence,Cancer - Screening
Humboldt,40.69920799,-123.87575,California,136373.0,6023,33.4,25.4,41.8,%,Crude Prevalence,Cancer - Screening
Imperial,33.039537,-115.3652644,California,181827.0,6025,26.7,20.4,34.1,%,Crude Prevalence,Cancer - Screening
Inyo,36.51151321,-117.4115268,California,17987.0,6027,32.9,26.0,40.7,%,Crude Prevalence,Cancer - Screening
Kern,35.34295136,-118.730066,California,896764.0,6029,28.4,23.3,34.6,%,Crude Prevalence,Cancer - Screening
Kings,36.07536089,-119.8154673,California,151366.0,6031,28.0,22.7,33.9,%,Crude Prevalence,Cancer - Screening
Lake,39.09956568,-122.7541069,California,64382.0,6033,29.0,22.2,36.6,%,Crude Prevalence,Cancer - Screening
Lassen,40.67344398,-120.5943294,California,30802.0,6035,31.5,24.7,39.1,%,Crude Prevalence,Cancer - Screening
Los Angeles,34.32114132,-118.2246916,California,10105518.0,6037,30.6,26.2,35.0,%,Crude Prevalence,Cancer - Screening
Madera,37.2182163,-119.7627487,California,157672.0,6039,28.7,22.9,35.0,%,Crude Prevalence,Cancer - Screening
Marin,38.07388193,-122.7238042,California,259666.0,6041,38.0,30.1,45.6,%,Crude Prevalence,Cancer - Screening
Mariposa,37.57736279,-119.9110034,California,17471.0,6043,32.0,24.7,39.9,%,Crude Prevalence,Cancer - Screening
Mendocino,39.44035366,-123.3914133,California,87606.0,6045,31.5,23.8,39.3,%,Crude Prevalence,Cancer - Screening
Merced,37.19191313,-120.7175557,California,274765.0,6047,26.7,21.6,32.4,%,Crude Prevalence,Cancer - Screening
Modoc,41.58974607,-120.724791,California,8777.0,6049,30.5,23.2,38.7,%,Crude Prevalence,Cancer - Screening
Mono,37.93923386,-118.8875478,California,14250.0,6051,33.8,27.2,40.5,%,Crude Prevalence,Cancer - Screening
Monterey,36.21636989,-121.2393212,California,435594.0,6053,29.9,23.8,36.5,%,Crude Prevalence,Cancer - Screening
Napa,38.50726702,-122.3314634,California,139417.0,6055,34.4,27.0,42.0,%,Crude Prevalence,Cancer - Screening
Nevada,39.30115247,-120.7686055,California,99696.0,6057,35.9,27.7,44.3,%,Crude Prevalence,Cancer - Screening
Orange,33.70297627,-117.7607477,California,3185968.0,6059,38.3,32.3,44.2,%,Crude Prevalence,Cancer - Screening
Placer,39.06343593,-120.7171226,California,393149.0,6061,36.3,29.0,43.8,%,Crude Prevalence,Cancer - Screening
Plumas,40.00402792,-120.8376469,California,18804.0,6063,34.1,26.4,42.7,%,Crude Prevalence,Cancer - Screening
