LocationName,lat,lng,StateDesc,TotalPopulation,CountyFIPS,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,Measure_Short
Northwest Arctic,67.05603596,-159.7201294,Alaska,7671.0,02188,30.2,29.0,31.3,%,Crude Prevalence,Arthritis
Petersburg,56.81190828,-133.2863383,Alaska,3221.0,02195,23.2,22.0,24.3,%,Crude Prevalence,Arthritis
Prince of Wales-Hyder,55.50495667,-132.7096152,Alaska,6422.0,02198,25.9,25.0,26.9,%,Crude Prevalence,Arthritis
Sitka,57.23208595,-135.3033492,Alaska,8647.0,02220,22.0,21.0,23.0,%,Crude Prevalence,Arthritis
Skagway,59.55833765,-135.3374592,Alaska,1148.0,02230,21.8,20.6,23.1,%,Crude Prevalence,Arthritis
Southeast Fairbanks,63.87758207,-143.2062598,Alaska,6918.0,02240,23.9,22.8,25.0,%,Crude Prevalence,Arthritis
Valdez-Cordova,61.5583398,-144.4916418,Alaska,9164.0,02261,22.1,21.1,23.1,%,Crude Prevalence,Arthritis
Wrangell,56.32355894,-132.0250936,Alaska,2503.0,02275,24.9,23.8,26.0,%,Crude Prevalence,Arthritis
Yakutat,59.8899763,-140.3569385,Alaska,604.0,02282,24.4,23.5,25.2,%,Crude Prevalence,Arthritis
Yukon-Koyukuk,65.50918931,-151.3907449,Alaska,5327.0,02290,28.8,27.7,29.8,%,Crude Prevalence,Arthritis
Apache,35.3954111,-109.48883,Arizona,71818.0,04001,26.8,25.8,27.8,%,Crude Prevalence,Arthritis
Cochise,31.87949959,-109.751401,Arizona,126770.0,04003,24.8,23.8,25.7,%,Crude Prevalence,Arthritis
Coconino,35.83863914,-111.7705891,Arizona,142854.0,04005,23.1,22.1,23.9,%,Crude Prevalence,Arthritis
Gila,33.80040568,-110.8132413,Arizona,53889.0,04007,24.5,23.5,25.5,%,Crude Prevalence,Arthritis
Graham,32.93306592,-109.8871087,Arizona,38072.0,04009,25.6,24.7,26.5,%,Crude Prevalence,Arthritis
Greenlee,33.21528272,-109.2401339,Arizona,9483.0,04011,22.4,21.6,23.2,%,Crude Prevalence,Arthritis
La Paz,33.72903482,-113.9813104,Arizona,21098.0,04012,26.1,25.1,27.0,%,Crude Prevalence,Arthritis
Maricopa,33.34873471,-112.4911577,Arizona,4410824.0,04013,21.7,20.8,22.7,%,Crude Prevalence,Arthritis
Mohave,35.70432399,-113.7582468,Arizona,209550.0,04015,26.2,25.1,27.2,%,Crude Prevalence,Arthritis
Navajo,35.39967567,-110.3214398,Arizona,110445.0,04017,26.4,25.5,27.2,%,Crude Prevalence,Arthritis
Pima,32.09739367,-111.7899304,Arizona,1039073.0,04019,22.7,21.8,23.6,%,Crude Prevalence,Arthritis
Pinal,32.90442817,-111.3447295,Arizona,447138.0,04021,25.3,24.3,26.2,%,Crude Prevalence,Arthritis
Santa Cruz,31.52596855,-110.8465934,Arizona,46511.0,04023,22.1,20.9,23.3,%,Crude Prevalence,Arthritis
Yavapai,34.59993679,-112.5546325,Arizona,231993.0,04025,25.0,23.8,26.1,%,Crude Prevalence,Arthritis
Yuma,32.76937366,-113.9054902,Arizona,212128.0,04027,23.8,22.8,24.7,%,Crude Prevalence,Arthritis
Arkansas,34.29096754,-91.3748863,Arkansas,17769.0,05001,29.8,28.6,31.0,%,Crude Prevalence,Arthritis
Ashley,33.19113397,-91.76816623,Arkansas,20046.0,05003,30.0,28.9,31.2,%,Crude Prevalence,Arthritis
Baxter,36.28685474,-92.33709121,Arkansas,41619.0,05005,28.4,27.0,29.9,%,Crude Prevalence,Arthritis
Benton,36.33868245,-94.25600736,Arkansas,272608.0,05007,24.8,23.5,26.0,%,Crude Prevalence,Arthritis
Boone,36.30867994,-93.09130789,Arkansas,37480.0,05009,29.6,28.3,31.1,%,Crude Prevalence,Arthritis
Bradley,33.46670706,-92.16175892,Arkansas,10897.0,05011,30.4,29.3,31.4,%,Crude Prevalence,Arthritis
Calhoun,33.5579242,-92.50254644,Arkansas,5277.0,05013,30.2,29.1,31.3,%,Crude Prevalence,Arthritis
Carroll,36.34098375,-93.53833197,Arkansas,28223.0,05015,27.9,26.6,29.2,%,Crude Prevalence,Arthritis
Chicot,33.26749203,-91.29368077,Arkansas,10438.0,05017,31.8,30.8,32.9,%,Crude Prevalence,Arthritis
Clark,34.05109731,-93.17677056,Arkansas,22061.0,05019,28.5,27.4,29.6,%,Crude Prevalence,Arthritis
Clay,36.368387,-90.41752753,Arkansas,14847.0,05021,31.1,29.6,32.6,%,Crude Prevalence,Arthritis
Cleburne,35.5386039,-92.02657971,Arkansas,24965.0,05023,28.2,26.7,29.8,%,Crude Prevalence,Arthritis
Cleveland,33.89825014,-92.18537424,Arkansas,8018.0,05025,29.6,28.3,31.0,%,Crude Prevalence,Arthritis
Columbia,33.21420367,-93.22734359,Arkansas,23537.0,05027,29.9,28.9,31.0,%,Crude Prevalence,Arthritis
Conway,35.26219672,-92.70068272,Arkansas,20891.0,05029,30.3,29.0,31.5,%,Crude Prevalence,Arthritis
Craighead,35.83160874,-90.63229859,Arkansas,108558.0,05031,31.0,29.6,32.3,%,Crude Prevalence,Arthritis
Crawford,35.58844941,-94.24297668,Arkansas,63406.0,05033,29.2,27.8,30.5,%,Crude Prevalence,Arthritis
Crittenden,35.20802432,-90.30893924,Arkansas,48342.0,05035,31.5,30.4,32.6,%,Crude Prevalence,Arthritis
Cross,35.29535703,-90.77162753,Arkansas,16676.0,05037,29.6,28.4,30.9,%,Crude Prevalence,Arthritis
Dallas,33.96963779,-92.65478384,Arkansas,7182.0,05039,29.3,28.3,30.3,%,Crude Prevalence,Arthritis
Desha,33.83364691,-91.25357726,Arkansas,11512.0,05041,31.9,30.8,32.9,%,Crude Prevalence,Arthritis
Drew,33.58969442,-91.71953511,Arkansas,18328.0,05043,30.2,29.1,31.4,%,Crude Prevalence,Arthritis
Faulkner,35.14730833,-92.33175659,Arkansas,124806.0,05045,27.9,26.6,29.2,%,Crude Prevalence,Arthritis
Franklin,35.51242559,-93.89070925,Arkansas,17810.0,05047,30.0,28.7,31.4,%,Crude Prevalence,Arthritis
Fulton,36.38184868,-91.8181331,Arkansas,12269.0,05049,31.5,30.0,33.0,%,Crude Prevalence,Arthritis
Garland,34.57659951,-93.15048723,Arkansas,99154.0,05051,31.2,29.9,32.5,%,Crude Prevalence,Arthritis
Grant,34.28984017,-92.42388914,Arkansas,18188.0,05053,27.9,26.5,29.4,%,Crude Prevalence,Arthritis
Greene,36.11781055,-90.5589908,Arkansas,45325.0,05055,29.4,28.0,30.8,%,Crude Prevalence,Arthritis
Hempstead,33.73525161,-93.66829193,Arkansas,21741.0,05057,30.2,29.1,31.4,%,Crude Prevalence,Arthritis
Hot Spring,34.31759618,-92.9458125,Arkansas,33701.0,05059,28.2,26.9,29.4,%,Crude Prevalence,Arthritis
Howard,34.08863063,-93.99348622,Arkansas,13341.0,05061,30.0,28.8,31.2,%,Crude Prevalence,Arthritis
Independence,35.74162443,-91.56928386,Arkansas,37678.0,05063,29.5,28.1,30.8,%,Crude Prevalence,Arthritis
Izard,36.09523171,-91.91321978,Arkansas,13593.0,05065,29.5,28.1,30.8,%,Crude Prevalence,Arthritis
Jackson,35.59855662,-91.21410789,Arkansas,16811.0,05067,32.0,30.8,33.2,%,Crude Prevalence,Arthritis
Jefferson,34.26873626,-91.93188484,Arkansas,68114.0,05069,31.3,30.3,32.3,%,Crude Prevalence,Arthritis
Johnson,35.57042442,-93.45972872,Arkansas,26742.0,05071,30.0,28.7,31.5,%,Crude Prevalence,Arthritis
Lafayette,33.24154014,-93.60616765,Arkansas,6682.0,05073,29.6,28.5,30.6,%,Crude Prevalence,Arthritis
Lawrence,36.04107822,-91.10729307,Arkansas,16434.0,05075,30.4,28.9,31.8,%,Crude Prevalence,Arthritis
Lee,34.78072086,-90.78263385,Arkansas,8985.0,05077,31.3,30.3,32.3,%,Crude Prevalence,Arthritis
Lincoln,33.95746845,-91.73312526,Arkansas,13383.0,05079,29.1,28.0,30.2,%,Crude Prevalence,Arthritis
Little River,33.69972301,-94.23313382,Arkansas,12326.0,05081,30.0,29.0,31.1,%,Crude Prevalence,Arthritis
Logan,35.21566114,-93.71636811,Arkansas,21737.0,05083,28.9,27.5,30.2,%,Crude Prevalence,Arthritis
Lonoke,34.75408935,-91.88869734,Arkansas,73657.0,05085,27.9,26.6,29.1,%,Crude Prevalence,Arthritis
Madison,36.0109104,-93.72471538,Arkansas,16481.0,05087,29.9,28.6,31.3,%,Crude Prevalence,Arthritis
Marion,36.2685868,-92.68427373,Arkansas,16722.0,05089,30.5,29.1,31.9,%,Crude Prevalence,Arthritis
Miller,33.31104739,-93.89206062,Arkansas,43592.0,05091,28.6,27.5,29.8,%,Crude Prevalence,Arthritis
Mississippi,35.76390932,-90.05430128,Arkansas,41239.0,05093,32.7,31.6,33.7,%,Crude Prevalence,Arthritis
Monroe,34.67817821,-91.20388766,Arkansas,6900.0,05095,31.4,30.1,32.4,%,Crude Prevalence,Arthritis
Montgomery,34.53854423,-93.65940752,Arkansas,8924.0,05097,29.3,28.1,30.8,%,Crude Prevalence,Arthritis
Nevada,33.66372397,-93.30711084,Arkansas,8326.0,05099,29.9,28.8,31.1,%,Crude Prevalence,Arthritis
Newton,35.92023827,-93.2177712,Arkansas,7805.0,05101,29.8,28.5,31.3,%,Crude Prevalence,Arthritis
Ouachita,33.59337489,-92.88169493,Arkansas,23606.0,05103,32.1,31.1,33.3,%,Crude Prevalence,Arthritis
Perry,34.94710024,-92.9314862,Arkansas,10352.0,05105,30.9,29.4,32.3,%,Crude Prevalence,Arthritis
Phillips,34.42859172,-90.84788141,Arkansas,18029.0,05107,30.5,29.4,31.7,%,Crude Prevalence,Arthritis
Pike,34.16302712,-93.65631372,Arkansas,10673.0,05109,29.8,28.4,31.1,%,Crude Prevalence,Arthritis
Poinsett,35.57473823,-90.66320391,Arkansas,23974.0,05111,31.7,30.4,33.0,%,Crude Prevalence,Arthritis
Polk,34.48593652,-94.22791298,Arkansas,20049.0,05113,31.2,29.9,32.5,%,Crude Prevalence,Arthritis
Pope,35.44769349,-93.03400082,Arkansas,64000.0,05115,29.2,28.0,30.4,%,Crude Prevalence,Arthritis
Prairie,34.82960671,-91.55264098,Arkansas,8074.0,05117,29.7,28.3,31.0,%,Crude Prevalence,Arthritis
Pulaski,34.76991477,-92.31181185,Arkansas,392680.0,05119,26.3,25.3,27.4,%,Crude Prevalence,Arthritis
Randolph,36.3414338,-91.02767458,Arkansas,17948.0,05121,29.8,28.3,31.3,%,Crude Prevalence,Arthritis
St. Francis,35.02173053,-90.74737815,Arkansas,25439.0,05123,30.6,29.6,31.5,%,Crude Prevalence,Arthritis
Saline,34.64661648,-92.67655282,Arkansas,121421.0,05125,26.5,25.2,27.7,%,Crude Prevalence,Arthritis
Scott,34.86065738,-94.06289549,Arkansas,10319.0,05127,31.3,30.0,32.6,%,Crude Prevalence,Arthritis
Searcy,35.91104278,-92.69953421,Arkansas,7958.0,05129,31.1,29.7,32.6,%,Crude Prevalence,Arthritis
Sebastian,35.19876858,-94.27373467,Arkansas,127753.0,05131,29.5,28.3,30.7,%,Crude Prevalence,Arthritis
Sevier,33.99734907,-94.24207566,Arkansas,17139.0,05133,28.9,27.9,29.9,%,Crude Prevalence,Arthritis
Sharp,36.16113202,-91.47983875,Arkansas,17366.0,05135,31.4,30.0,32.7,%,Crude Prevalence,Arthritis
Stone,35.86015356,-92.15687671,Arkansas,12457.0,05137,30.8,29.3,32.3,%,Crude Prevalence,Arthritis
Union,33.17138124,-92.59714252,Arkansas,39126.0,05139,27.6,26.5,28.6,%,Crude Prevalence,Arthritis
Van Buren,35.58056473,-92.51564197,Arkansas,16603.0,05141,30.1,28.6,31.5,%,Crude Prevalence,Arthritis
Washington,35.97881814,-94.21583896,Arkansas,236961.0,05143,27.1,25.7,28.4,%,Crude Prevalence,Arthritis
White,35.25617211,-91.74483397,Arkansas,78727.0,05145,28.9,27.5,30.4,%,Crude Prevalence,Arthritis
Woodruff,35.18577746,-91.24211404,Arkansas,6490.0,05147,31.0,29.9,32.1,%,Crude Prevalence,Arthritis
Yell,35.00279251,-93.41096826,Arkansas,21535.0,05149,29.6,28.3,30.8,%,Crude Prevalence,Arthritis
Alameda,37.64555147,-121.8893196,California,1666753.0,06001,18.4,17.7,19.2,%,Crude Prevalence,Arthritis
Alpine,38.59716187,-119.8207379,California,1101.0,06003,24.5,23.3,25.8,%,Crude Prevalence,Arthritis
Amador,38.44628731,-120.6497455,California,39383.0,06005,22.5,21.4,23.7,%,Crude Prevalence,Arthritis
Butte,39.6668772,-121.5995887,California,231256.0,06007,25.8,24.6,27.0,%,Crude Prevalence,Arthritis
Calaveras,38.20431662,-120.55399,California,45602.0,06009,22.8,21.7,23.9,%,Crude Prevalence,Arthritis
Colusa,39.17712713,-122.237555,California,21627.0,06011,22.0,21.0,22.9,%,Crude Prevalence,Arthritis
Contra Costa,37.91916061,-121.927827,California,1150215.0,06013,20.1,19.3,21.0,%,Crude Prevalence,Arthritis
Del Norte,41.74313957,-123.8987443,California,27828.0,06015,24.0,23.0,25.1,%,Crude Prevalence,Arthritis
El Dorado,38.77927687,-120.525118,California,190678.0,06017,21.7,20.4,22.8,%,Crude Prevalence,Arthritis
Fresno,36.75819212,-119.6510577,California,994400.0,06019,21.5,20.7,22.3,%,Crude Prevalence,Arthritis
Glenn,39.59823808,-122.3909024,California,28047.0,06021,23.3,22.3,24.2,%,Crude Prevalence,Arthritis
Humboldt,40.69920799,-123.87575,California,136373.0,06023,24.5,23.3,25.6,%,Crude Prevalence,Arthritis
Imperial,33.039537,-115.3652644,California,181827.0,06025,21.4,20.3,22.4,%,Crude Prevalence,Arthritis
Inyo,36.51151321,-117.4115268,California,17987.0,06027,22.2,21.2,23.3,%,Crude Prevalence,Arthritis
Kern,35.34295136,-118.730066,California,896764.0,06029,25.1,24.2,25.9,%,Crude Prevalence,Arthritis
Kings,36.07536089,-119.8154673,California,151366.0,06031,22.8,22.0,23.6,%,Crude Prevalence,Arthritis
Lake,39.09956568,-122.7541069,California,64382.0,06033,25.1,24.1,26.3,%,Crude Prevalence,Arthritis
Lassen,40.67344398,-120.5943294,California,30802.0,06035,23.7,22.7,24.7,%,Crude Prevalence,Arthritis
Los Angeles,34.32114132,-118.2246916,California,10105518.0,06037,18.9,18.2,19.6,%,Crude Prevalence,Arthritis
Madera,37.2182163,-119.7627487,California,157672.0,06039,24.3,23.3,25.2,%,Crude Prevalence,Arthritis
Marin,38.07388193,-122.7238042,California,259666.0,06041,19.5,18.5,20.7,%,Crude Prevalence,Arthritis
Mariposa,37.57736279,-119.9110034,California,17471.0,06043,22.8,21.7,23.9,%,Crude Prevalence,Arthritis
Mendocino,39.44035366,-123.3914133,California,87606.0,06045,23.7,22.6,24.9,%,Crude Prevalence,Arthritis
Merced,37.19191313,-120.7175557,California,274765.0,06047,24.5,23.6,25.4,%,Crude Prevalence,Arthritis
Modoc,41.58974607,-120.724791,California,8777.0,06049,24.7,23.5,25.9,%,Crude Prevalence,Arthritis
Mono,37.93923386,-118.8875478,California,14250.0,06051,21.3,20.1,22.3,%,Crude Prevalence,Arthritis
Monterey,36.21636989,-121.2393212,California,435594.0,06053,21.6,20.7,22.4,%,Crude Prevalence,Arthritis
Napa,38.50726702,-122.3314634,California,139417.0,06055,20.6,19.6,21.6,%,Crude Prevalence,Arthritis
Nevada,39.30115247,-120.7686055,California,99696.0,06057,22.3,21.1,23.6,%,Crude Prevalence,Arthritis
Orange,33.70297627,-117.7607477,California,3185968.0,06059,18.8,18.0,19.6,%,Crude Prevalence,Arthritis
Placer,39.06343593,-120.7171226,California,393149.0,06061,21.6,20.6,22.8,%,Crude Prevalence,Arthritis
Plumas,40.00402792,-120.8376469,California,18804.0,06063,22.7,21.5,23.8,%,Crude Prevalence,Arthritis
Riverside,33.74363564,-115.9938549,California,2450758.0,06065,21.3,20.5,22.1,%,Crude Prevalence,Arthritis
Sacramento,38.44874079,-121.3448359,California,1540975.0,06067,22.3,21.5,23.1,%,Crude Prevalence,Arthritis
San Benito,36.60399254,-121.0755542,California,61537.0,06069,20.6,19.7,21.5,%,Crude Prevalence,Arthritis
San Bernardino,34.84178102,-116.1786779,California,2171603.0,06071,23.9,23.1,24.7,%,Crude Prevalence,Arthritis
San Diego,33.03401356,-116.7353793,California,3343364.0,06073,20.7,19.9,21.6,%,Crude Prevalence,Arthritis
San Francisco,37.75999356,-122.4393922,California,883305.0,06075,16.6,15.8,17.4,%,Crude Prevalence,Arthritis
San Joaquin,37.93484195,-121.2718065,California,752660.0,06077,21.2,20.5,21.9,%,Crude Prevalence,Arthritis
San Luis Obispo,35.38726285,-120.4048434,California,284010.0,06079,22.3,21.2,23.4,%,Crude Prevalence,Arthritis
San Mateo,37.42322968,-122.3273639,California,769545.0,06081,17.9,17.1,18.7,%,Crude Prevalence,Arthritis
Santa Barbara,34.67363399,-120.0166318,California,446527.0,06083,19.3,18.3,20.2,%,Crude Prevalence,Arthritis
Santa Clara,37.23263642,-121.6961445,California,1937570.0,06085,17.7,17.0,18.5,%,Crude Prevalence,Arthritis
