StateDesc,lat,lng,TotalPopulation,Data_Value,Data_Value_Unit,Data_Value_Type,Low_Confidence_Limit,High_Confidence_Limit,Measure_Short,LocationCount,LocationName
Kansas,38.500467506830425,-97.31981881782883,4751386.0,18.46660568095288,%,Crude prevalence,16.462757527733757,22.541125198098257,Current Smoking,1262,Kansas
Kentucky,37.772975644990694,-85.41081256225326,5048820.0,22.98960800741559,%,Crude prevalence,20.950186219739294,27.141061452513966,Current Smoking,1074,Kentucky
Louisiana,30.978204864186047,-91.83876237619451,5970550.0,22.754347103700663,%,Crude prevalence,22.501268498942913,27.738372093023255,Current Smoking,946,Louisiana
Maine,44.51806505769231,-69.54220470853846,1241394.0,19.0534458036691,%,Crude prevalence,16.371153846153845,22.205384615384613,Current Smoking,260,Maine
Maryland,39.0970837486497,-76.99277749837573,9505758.0,14.75426627734474,%,Crude prevalence,13.556457925636009,17.681506849315067,Current Smoking,1022,Maryland
Massachusetts,42.175647966926235,-71.32568047659836,9272430.0,16.374473670871605,%,Crude prevalence,13.352049180327867,17.667213114754098,Current Smoking,488,Massachusetts
Michigan,43.47321074682609,-84.86087891052173,11064082.0,22.13245156715216,%,Crude prevalence,18.88108695652174,24.31282608695652,Current Smoking,1380,Michigan
Minnesota,45.47797570044521,-94.25205112939499,8743108.0,16.50232710152957,%,Crude prevalence,16.262043378995436,21.871689497716893,Current Smoking,1752,Minnesota
Mississippi,32.89354497546961,-89.61285239707183,3269920.0,22.006497070264718,%,Crude prevalence,21.14267955801105,26.69019337016574,Current Smoking,724,Mississippi
Missouri,38.44427212229039,-92.41824430639059,8354568.0,20.82254545058464,%,Crude prevalence,19.667638036809816,25.980777096114515,Current Smoking,1956,Missouri
Montana,47.10618655049276,-111.01690867101449,1371940.0,19.860227560972056,%,Crude prevalence,17.87608695652174,24.536376811594202,Current Smoking,690,Montana
Nebraska,41.19929316108365,-98.30826687355513,2942558.0,17.37836365502396,%,Crude prevalence,13.925475285171103,19.484980988593158,Current Smoking,1052,Nebraska
Nevada,38.745115170975616,-117.36226236585364,5128356.0,18.958916697670755,%,Crude prevalence,17.971951219512196,22.90447154471545,Current Smoking,246,Nevada
New Hampshire,43.41790890463917,-71.59391600123712,1256642.0,17.30256883026351,%,Crude prevalence,14.146907216494846,19.582474226804123,Current Smoking,194,New Hampshire
New Jersey,40.321140149223666,-74.53298587116453,10574380.0,16.401083061134553,%,Crude prevalence,13.119870609981517,17.43955637707948,Current Smoking,1082,New Jersey
New Mexico,34.716194155669854,-106.49631947057416,3408912.0,17.30222417005778,%,Crude prevalence,17.224401913875596,22.19832535885168,Current Smoking,836,New Mexico
New York,42.17573516485306,-75.07139601797648,31426506.0,16.07375696808293,%,Crude prevalence,15.272082283795129,20.310831234256927,Current Smoking,2382,New York
North Carolina,35.44227040997268,-79.30688416602459,11277810.0,18.780402613628002,%,Crude prevalence,19.178825136612023,24.06290983606557,Current Smoking,1464,North Carolina
North Dakota,47.47547389858044,-99.67258589031546,1048814.0,19.190116836731775,%,Crude prevalence,16.492902208201894,23.079495268138803,Current Smoking,634,North Dakota
Ohio,40.35037367761748,-82.81203857996702,16220344.0,22.470400042070626,%,Crude prevalence,20.029802143446002,25.738829348722177,Current Smoking,2426,Ohio
Oklahoma,35.53277339219236,-96.69971397536068,5839860.0,21.200068220813513,%,Crude prevalence,21.453677510608205,27.002050919377652,Current Smoking,1414,Oklahoma
Oregon,44.56117653220109,-122.05452853152174,6081498.0,17.402646716318905,%,Crude prevalence,16.62663043478261,21.687228260869563,Current Smoking,736,Oregon
Pennsylvania,40.62262966218732,-77.64045840463734,14139000.0,20.874813225829264,%,Crude prevalence,17.862849800114223,23.735579668760707,Current Smoking,3502,Pennsylvania
Rhode Island,41.6405243375,-71.57488506388889,1299164.0,18.292002472359147,%,Crude prevalence,14.501388888888888,18.99583333333333,Current Smoking,72,Rhode Island
South Carolina,34.028137666556965,-81.1066693453671,4322376.0,18.84800500928193,%,Crude prevalence,18.803417721518986,23.36911392405063,Current Smoking,790,South Carolina
South Dakota,44.23290506853731,-98.98084603495522,1224018.0,19.278680297185176,%,Crude prevalence,17.487910447761195,23.986567164179103,Current Smoking,670,South Dakota
Tennessee,35.82847530804196,-86.25422037505827,7896488.0,22.685780096164272,%,Crude prevalence,22.444289044289047,28.108508158508158,Current Smoking,858,Tennessee
Texas,30.720427723370918,-97.76995810419584,39637532.0,16.540755388100347,%,Crude prevalence,16.064925816023738,20.586350148367952,Current Smoking,3370,Texas
Utah,39.87648097053291,-111.76695994733542,5287556.0,10.533772767607568,%,Crude prevalence,10.0141065830721,13.667241379310346,Current Smoking,638,Utah
Vermont,44.03558706107438,-72.61920375776859,485298.0,15.987383216085785,%,Crude prevalence,13.667768595041322,19.64793388429752,Current Smoking,242,Vermont
Virginia,37.76904527979764,-78.37208386681282,10869342.0,16.76688357952119,%,Crude prevalence,17.183979763912312,21.90379426644182,Current Smoking,1186,Virginia
Washington,47.331982331372544,-121.38399935751634,11089644.0,13.660164347926768,%,Crude prevalence,13.308169934640523,17.375163398692813,Current Smoking,1224,Washington
West Virginia,38.60101814196517,-80.84832210097015,1607296.0,25.020797413793105,%,Crude prevalence,23.7502487562189,30.175995024875622,Current Smoking,804,West Virginia
Wisconsin,44.14772710524484,-89.6623079268299,8440154.0,18.635645107897318,%,Crude prevalence,16.621069587628867,22.12061855670103,Current Smoking,1552,Wisconsin
Wyoming,42.804249613846146,-107.79239045604396,876456.0,19.74579830590469,%,Crude prevalence,16.557142857142853,22.609065934065935,Current Smoking,364,Wyoming
