StateDesc,lat,lng,TotalPopulation,Data_Value,Data_Value_Unit,Data_Value_Type,Low_Confidence_Limit,High_Confidence_Limit,Measure_Short,LocationCount,LocationName
Oregon,44.56117653220109,-122.05452853152174,6081498.0,28.918969207915545,%,Crude prevalence,22.299728260869564,32.53478260869565,Core preventive services for older men,736,Oregon
Pennsylvania,40.624134961852064,-77.64313938386468,14114044.0,35.00721606082566,%,Crude prevalence,29.235951834862384,41.97821100917431,Core preventive services for older men,3488,Pennsylvania
Rhode Island,41.6405243375,-71.57488506388889,1299164.0,27.637451776681004,%,Crude prevalence,27.016666666666666,36.14305555555555,Core preventive services for older men,72,Rhode Island
South Carolina,34.028137666556965,-81.10666934536708,4322376.0,38.574668631326844,%,Crude prevalence,31.024177215189873,41.08012658227848,Core preventive services for older men,790,South Carolina
South Dakota,44.23290506853731,-98.98084603495522,1224018.0,31.530287217998428,%,Crude prevalence,23.21313432835821,36.043432835820894,Core preventive services for older men,670,South Dakota
Tennessee,35.82847530804196,-86.25422037505827,7896488.0,29.613091440144025,%,Crude prevalence,23.807459207459207,34.263519813519814,Core preventive services for older men,858,Tennessee
Texas,30.725890896755953,-97.767620855625,39631262.0,25.003111652109386,%,Crude prevalence,19.411011904761907,28.152232142857144,Core preventive services for older men,3360,Texas
Utah,39.87648097053291,-111.76695994733542,5287556.0,34.12900007111036,%,Crude prevalence,26.53448275862069,37.536206896551725,Core preventive services for older men,638,Utah
Vermont,44.03558706107438,-72.61920375776859,485298.0,29.361398769415903,%,Crude prevalence,23.381404958677685,35.24256198347108,Core preventive services for older men,242,Vermont
Virginia,37.76599323771573,-78.37583412345178,10867990.0,38.09219361629888,%,Crude prevalence,30.79010152284264,41.39983079526227,Core preventive services for older men,1182,Virginia
Washington,47.329862164262295,-121.38802879278688,11081010.0,35.25735342716954,%,Crude prevalence,27.80918032786885,37.6683606557377,Core preventive services for older men,1220,Washington
West Virginia,38.60101814196517,-80.84832210097015,1607296.0,44.02521757037907,%,Crude prevalence,35.04490049751244,48.386940298507454,Core preventive services for older men,804,West Virginia
Wisconsin,44.14772710524484,-89.6623079268299,8440154.0,30.606047413352883,%,Crude prevalence,24.31694587628866,35.9173969072165,Core preventive services for older men,1552,Wisconsin
Wyoming,42.811195682983424,-107.78094374033148,876320.0,34.44638545280263,%,Crude prevalence,26.64972375690608,39.36270718232044,Core preventive services for older men,362,Wyoming
