StateDesc,lat,lng,TotalPopulation,Data_Value,Data_Value_Unit,Data_Value_Type,Low_Confidence_Limit,High_Confidence_Limit,Measure_Short,LocationCount,LocationName
Louisiana,30.978204864186047,-91.83876237619451,5970550.0,16.805278391437977,%,Crude prevalence,16.221141649048626,18.928118393234673,Mental Health,946,Louisiana
Maine,44.51806505769231,-69.54220470853846,1241394.0,14.804371617713636,%,Crude prevalence,13.23423076923077,16.20923076923077,Mental Health,260,Maine
Maryland,39.0970837486497,-76.99277749837573,9505758.0,12.40143058554615,%,Crude prevalence,11.604990215264188,13.752446183953033,Mental Health,1022,Maryland
Massachusetts,42.175647966926235,-71.32568047659836,9272430.0,14.035437312549139,%,Crude prevalence,12.055737704918034,14.281967213114754,Mental Health,488,Massachusetts
Michigan,43.47321074682609,-84.86087891052173,11064082.0,15.852019986836686,%,Crude prevalence,14.02623188405797,16.648695652173917,Mental Health,1380,Michigan
Minnesota,45.47797570044521,-94.25205112939499,8743108.0,11.407756280718482,%,Crude prevalence,10.774771689497717,13.157534246575343,Mental Health,1752,Minnesota
Mississippi,32.89354497546961,-89.61285239707183,3269920.0,16.723146804814796,%,Crude prevalence,16.141574585635357,19.1310773480663,Mental Health,724,Mississippi
Missouri,38.444272122290386,-92.41824430639059,8354568.0,15.090734122937297,%,Crude prevalence,14.338548057259713,17.43057259713701,Mental Health,1956,Missouri
Montana,47.10618655049276,-111.01690867101449,1371940.0,14.005206787468838,%,Crude prevalence,12.734927536231883,15.784782608695652,Mental Health,690,Montana
Nebraska,41.19929316108365,-98.30826687355513,2942558.0,12.163798776438734,%,Crude prevalence,10.222813688212927,12.727186311787072,Mental Health,1052,Nebraska
Nevada,38.745115170975616,-117.36226236585364,5128356.0,14.643251502040814,%,Crude prevalence,13.64268292682927,16.06178861788618,Mental Health,246,Nevada
New Hampshire,43.41790890463917,-71.59391600123712,1256642.0,14.143690247500878,%,Crude prevalence,12.418041237113403,15.31958762886598,Mental Health,194,New Hampshire
New Jersey,40.321140149223666,-74.53298587116453,10574380.0,13.632944711652122,%,Crude prevalence,11.578927911275418,13.808502772643253,Mental Health,1082,New Jersey
New Mexico,34.716194155669854,-106.49631947057416,3408912.0,14.82232137409238,%,Crude prevalence,14.138277511961723,16.880143540669856,Mental Health,836,New Mexico
New York,42.17573516485306,-75.07139601797648,31426506.0,12.991368372290575,%,Crude prevalence,11.78623005877414,14.211964735516373,Mental Health,2382,New York
North Carolina,35.44227040997268,-79.30688416602459,11277810.0,14.070518646794014,%,Crude prevalence,13.977937158469944,16.392008196721314,Mental Health,1464,North Carolina
North Dakota,47.47547389858044,-99.67258589031546,1048814.0,12.031161960080626,%,Crude prevalence,10.364984227129337,13.052996845425865,Mental Health,634,North Dakota
Ohio,40.35037367761748,-82.81203857996702,16220344.0,15.827127057231339,%,Crude prevalence,14.294311624072547,17.014509480626547,Mental Health,2426,Ohio
Oklahoma,35.53277339219236,-96.69971397536068,5839860.0,16.270967283462276,%,Crude prevalence,15.77057991513437,18.5507072135785,Mental Health,1414,Oklahoma
Oregon,44.56117653220109,-122.05452853152174,6081498.0,14.983376102401085,%,Crude prevalence,14.134375000000002,16.800815217391307,Mental Health,736,Oregon
Pennsylvania,40.62262966218732,-77.64045840463734,14139000.0,16.19480316854092,%,Crude prevalence,13.961022272986865,16.915848086807536,Mental Health,3502,Pennsylvania
Rhode Island,41.6405243375,-71.57488506388889,1299164.0,14.589661120535975,%,Crude prevalence,12.13888888888889,14.383333333333333,Mental Health,72,Rhode Island
South Carolina,34.028137666556965,-81.10666934536708,4322376.0,15.230636275048722,%,Crude prevalence,14.928481012658228,17.389367088607596,Mental Health,790,South Carolina
South Dakota,44.23290506853731,-98.98084603495522,1224018.0,11.195544673362647,%,Crude prevalence,10.205970149253732,12.805522388059703,Mental Health,670,South Dakota
Tennessee,35.82847530804196,-86.25422037505827,7896488.0,16.775156082045587,%,Crude prevalence,16.218881118881118,19.084382284382283,Mental Health,858,Tennessee
Texas,30.720427723370918,-97.76995810419584,39637532.0,13.989594634701273,%,Crude prevalence,13.397091988130564,15.900860534124629,Mental Health,3370,Texas
Utah,39.87648097053291,-111.76695994733542,5287556.0,13.097321030737076,%,Crude prevalence,12.087147335423198,14.579310344827586,Mental Health,638,Utah
Vermont,44.03558706107438,-72.61920375776859,485298.0,14.482694344505852,%,Crude prevalence,12.579338842975206,15.84504132231405,Mental Health,242,Vermont
Virginia,37.76904527979764,-78.37208386681282,10869342.0,12.98509448870042,%,Crude prevalence,12.952866779089375,15.284064080944352,Mental Health,1186,Virginia
Washington,47.331982331372544,-121.38399935751634,11089644.0,12.93855483548435,%,Crude prevalence,12.437990196078431,14.723611111111108,Mental Health,1224,Washington
West Virginia,38.60101814196517,-80.84832210097015,1607296.0,18.635037168013856,%,Crude prevalence,17.823631840796022,21.21753731343284,Mental Health,804,West Virginia
Wisconsin,44.14772710524484,-89.6623079268299,8440154.0,13.207313729109682,%,Crude prevalence,11.776804123711342,14.260244845360825,Mental Health,1552,Wisconsin
Wyoming,42.80424961384615,-107.79239045604398,876456.0,13.190430209845102,%,Crude prevalence,11.575000000000001,14.247527472527473,Mental Health,364,Wyoming
